"","from","to"
"1759","Y Sato","H Fukuda"
"1760","K Samejima","A Nonami"
"1761","K Samejima","H Fukuda"
"1762","K Samejima","Y Sato"
"1763","K Ueda","A Nonami"
"1764","K Ueda","H Fukuda"
"1765","K Ueda","Y Sato"
"1766","K Ueda","K Samejima"
"1767","M Frank","A Nordmeyer"
"1768","L Fuselier","L Novick"
"1769","F Xu","S O'Grady"
"1770","D Chesney","N Obrecht"
"1771","H Honda","Y Onuki"
"1772","N Shingaki","Y Onuki"
"1773","N Shingaki","H Honda"
"1774","K Ueda","Y Onuki"
"1776","K Ueda","N Shingaki"
"1777","M Tessler","L Ouyang"
"1778","D Ly","L Ouyang"
"1779","D Ly","M Tessler"
"1780","N Goodman","L Ouyang"
"1782","N Goodman","D Ly"
"1783","P Hristova","K Paliakova"
"1784","J Binzak","Y Park"
"1785","E Toomarian","Y Park"
"1786","E Toomarian","J Binzak"
"1787","P Kalra","Y Park"
"1788","P Kalra","J Binzak"
"1789","P Kalra","E Toomarian"
"1790","P Matthews","Y Park"
"1791","P Matthews","J Binzak"
"1792","P Matthews","E Toomarian"
"1793","P Matthews","P Kalra"
"1794","E Hubbard","Y Park"
"1795","E Hubbard","J Binzak"
"1796","E Hubbard","E Toomarian"
"1797","E Hubbard","P Kalra"
"1799","R Obeid","O Parshina"
"1800","E Che","O Parshina"
"1801","E Che","R Obeid"
"1802","T Ricker","O Parshina"
"1803","T Ricker","R Obeid"
"1804","T Ricker","E Che"
"1805","P Brooks","O Parshina"
"1806","P Brooks","R Obeid"
"1807","P Brooks","E Che"
"1808","P Brooks","T Ricker"
"1809","K Kurtz","J Patterson"
"1810","J Jokinen","T Peltola"
"1811","S Kaski","T Peltola"
"1812","S Kaski","J Jokinen"
"1813","P Javangula","Y Peng"
"1814","H Lu","Y Peng"
"1815","H Lu","P Javangula"
"1816","K Holyoak","Y Peng"
"1817","K Holyoak","P Javangula"
"1818","K Holyoak","H Lu"
"1819","P Soulos","J Peterson"
"1820","A Nematzadeh","J Peterson"
"1821","A Nematzadeh","P Soulos"
"1823","T Griffiths","P Soulos"
"1824","T Griffiths","A Nematzadeh"
"1825","S Thellman","V Petrovych"
"1826","T Ziemke","V Petrovych"
"1827","T Ziemke","S Thellman"
"1828","S VALDOIS","T PHENIX"
"1829","J Diard","T PHENIX"
"1830","J Diard","S VALDOIS"
"1831","U Hahn","K Phillips"
"1832","T Pilditch","K Phillips"
"1834","S Phillips","S Phillips"
"1835","J Knobe","J Phillips"
"1836","B Strickland","J Phillips"
"1837","B Strickland","J Knobe"
"1838","P Armary","J Phillips"
"1839","P Armary","J Knobe"
"1840","P Armary","B Strickland"
"1843","F Cushman","B Strickland"
"1844","F Cushman","P Armary"
"1845","L Hasenfratz","E Piazza"
"1846","U Hasson","E Piazza"
"1847","U Hasson","L Hasenfratz"
"1848","C Lew-Williams","E Piazza"
"1849","C Lew-Williams","L Hasenfratz"
"1850","C Lew-Williams","U Hasson"
"1851","M Tanenhaus","A Pogue"
"1852","M Pavlova","V Popov"
"1853","P Hristova","V Popov"
"1854","P Hristova","M Pavlova"
"1855","Z Horne","D Powell"
"1856","Z Horne","J Priniski"
"1857","M Unterhuber","K Prochownik"
"1858","L Doumas","A Puljic"
"1859","D Lassiter","C Qing"
"1860","J Degen","C Qing"
"1861","J Degen","D Lassiter"
"1862","A Mitchell","P Racz"
"1863","J Blythe","P Racz"
"1864","J Blythe","A Mitchell"
"1865","P Johnson-Laird","M Ragni"
"1867","S Khemlani","M Ragni"
"1868","S Khemlani","N Riesterer"
"1870","P Johnson-Laird","N Riesterer"
"1871","P Johnson-Laird","S Khemlani"
"1872","K Sauerwald","M Ragni"
"1873","T Bock","M Ragni"
"1874","T Bock","K Sauerwald"
"1875","G Kern-Isberner","M Ragni"
"1876","G Kern-Isberner","K Sauerwald"
"1877","G Kern-Isberner","T Bock"
"1878","P Friemann","M Ragni"
"1879","P Friemann","K Sauerwald"
"1880","P Friemann","T Bock"
"1881","P Friemann","G Kern-Isberner"
"1882","C Beierle","M Ragni"
"1883","C Beierle","K Sauerwald"
"1884","C Beierle","T Bock"
"1885","C Beierle","G Kern-Isberner"
"1886","C Beierle","P Friemann"
"1887","E Sander","L Raynal"
"1888","E Clement","L Raynal"
"1889","E Clement","E Sander"
"1890","C Lew-Williams","T Reuter"
"1891","S Goldin-Meadow","L Rissman"
"1892","A Woodward","L Rissman"
"1893","A Woodward","S Goldin-Meadow"
"1894","F Soylu","B Rivera"
"1895","P Hemmer","T Robbins"
"1896","M Dougherty","A Robey"
"1897","G Lupyan","H Roebuck"
"1898","L Young","J Rottman"
"1899","P Blake","J Rottman"
"1900","P Blake","L Young"
"1901","D Kelemen","J Rottman"
"1902","D Kelemen","L Young"
"1903","D Kelemen","P Blake"
"1904","E Schulz","J Rule"
"1905","S Piantadosi","J Rule"
"1906","S Piantadosi","E Schulz"
"1907","J Tenenbaum","J Rule"
"1909","J Tenenbaum","S Piantadosi"
"1910","W Voorspoels","I Rutten"
"1911","E Koster","I Rutten"
"1912","E Koster","W Voorspoels"
"1913","W Vanpaemel","I Rutten"
"1914","W Vanpaemel","W Voorspoels"
"1915","W Vanpaemel","E Koster"
"1916","B Jones","E Sagi"
"1917","T Shultz","A SalehiNobandegani"
"1918","K Silva-Castanheira","A SalehiNobandegani"
"1919","A Otto","A SalehiNobandegani"
"1920","A Otto","K Silva-Castanheira"
"1922","T Shultz","K Silva-Castanheira"
"1923","T Shultz","A Otto"
"1924","D Bourgin","S Sanborn"
"1925","M Chang","S Sanborn"
"1926","M Chang","D Bourgin"
"1927","T Griffiths","S Sanborn"
"1929","T Griffiths","M Chang"
"1930","V Raja","G Oliveira"
"1931","B Long","A Sanchez"
"1932","A Kraus","A Sanchez"
"1933","A Kraus","B Long"
"1934","M Frank","A Sanchez"
"1936","M Frank","A Kraus"
"1937","G Stapleton","Y Sato"
"1938","M Jamnik","Y Sato"
"1939","M Jamnik","G Stapleton"
"1940","Z Shams","Y Sato"
"1941","Z Shams","G Stapleton"
"1942","Z Shams","M Jamnik"
"1943","N Blanco","O Savic"
"1944","V Sloutsky","O Savic"
"1946","M Kim","A Schachner"
"1947","A Wills","R Schlegelmilch"
"1948","B Helversen","R Schlegelmilch"
"1949","B Helversen","A Wills"
"1950","A Munoz","D Schloesser"
"1951","C Kello","D Schloesser"
"1952","C Kello","A Munoz"
"1953","V Loreto","W Schueller"
"1954","P Oudeyer","W Schueller"
"1955","P Oudeyer","V Loreto"
"1956","J Fischer","S Schwettmann"
"1957","J Tenenbaum","S Schwettmann"
"1958","J Tenenbaum","J Fischer"
"1959","N Kanwisher","S Schwettmann"
"1960","N Kanwisher","J Fischer"
"1961","N Kanwisher","J Tenenbaum"
"1962","S Weissmeyer","V Scotney"
"1963","L Gabora","V Scotney"
"1964","L Gabora","S Weissmeyer"
"1965","J Spencer","B Serhan"
"1966","A Cangelosi","B Serhan"
"1967","A Cangelosi","J Spencer"
"1968","T Marghetis","M Setzler"
"1969","M Kim","M Setzler"
"1970","M Kim","T Marghetis"
"1971","S Reijula","K Yahosseini"
"1972","L Molleman","K Yahosseini"
"1973","L Molleman","S Reijula"
"1974","M Moussaid","K Yahosseini"
"1975","M Moussaid","S Reijula"
"1976","M Moussaid","L Molleman"
"1977","N Taatgen","H Shaposhnik"
"1978","J Borst","H Shaposhnik"
"1979","J Borst","N Taatgen"
"1980","D Noelle","T Shea"
"1981","J Dessalles","G Sileno"
"1982","A Agarwala","P SINGHAL"
"1983","P Srivastava","P SINGHAL"
"1984","P Srivastava","A Agarwala"
"1985","T Schack","M Sionti"
"1986","Y Aloimonos","M Sionti"
"1987","Y Aloimonos","T Schack"
"1988","H Rabagliati","B Skarabela"
"1989","M Srinivasan","B Skarabela"
"1990","M Srinivasan","H Rabagliati"
"1991","M Wong","W So"
"1992","W Lam","W So"
"1993","W Lam","M Wong"
"1994","C Cheng","W So"
"1995","C Cheng","M Wong"
"1996","C Cheng","W Lam"
"1998","M Ng","M Wong"
"1999","M Ng","W Lam"
"2000","M Ng","C Cheng"
"2001","J Logan","M Sokolov"
"2002","L Wanner","J Soler-Company"
"2003","J Medaglia","S Solomon"
"2004","S Thompson-Schill","S Solomon"
"2005","S Thompson-Schill","J Medaglia"
"2006","B Rottman","K Soo"
"2007","A Majid","L Speed"
"2008","W Dam","L Speed"
"2009","G Vigliocco","L Speed"
"2010","G Vigliocco","W Dam"
"2011","R Desai","L Speed"
"2012","R Desai","W Dam"
"2013","R Desai","G Vigliocco"
"2014","K Holyoak","D Stamenkovic"
"2018","S Roberts","B Thompson"
"2020","G Lupyan","S Roberts"
"2021","P Wolff","R Thorstad"
"2022","K Wagner","K Tillman"
"2023","D Barner","K Tillman"
"2024","D Barner","K Wagner"
"2025","S Hidaka","T Torii"
"2026","D Landy","C Trueborn"
"2027","T Kameda","A Ueshima"
"2028","A Fisher","L Unger"
"2029","V Sloutsky","L Unger"
"2030","S States","C Vales"
"2031","A Fisher","C Vales"
"2032","A Fisher","S States"
"2033","T Linzen","M Schijndel"
"2034","A Ruggeri","N Vasilyeva"
"2035","T Lombrozo","N Vasilyeva"
"2036","T Lombrozo","A Ruggeri"
"2037","N Buchler","V Veksler"
"2038","C Lebiere","V Veksler"
"2039","C Lebiere","N Buchler"
"2040","D Morrison","V Veksler"
"2041","D Morrison","N Buchler"
"2042","D Morrison","C Lebiere"
"2043","Y Wu","N Velez"
"2044","H Gweon","N Velez"
"2045","H Gweon","Y Wu"
"2046","R Sojitra","W Vong"
"2047","A Reyes","W Vong"
"2048","A Reyes","R Sojitra"
"2049","S Yang","W Vong"
"2050","S Yang","R Sojitra"
"2051","S Yang","A Reyes"
"2052","P Shafto","W Vong"
"2053","P Shafto","R Sojitra"
"2054","P Shafto","A Reyes"
"2055","P Shafto","S Yang"
"2056","I Votsis","I Votsis"
"2057","L Campanelli","D Wadhera"
"2058","K Marton","D Wadhera"
"2060","G CHAPMAN","D Wall"
"2061","P Hemmer","D Wall"
"2062","P Hemmer","G CHAPMAN"
"2064","S Stroustrup","M Wallentin"
"2065","S Stroustrup","R Rocca"
"2066","N Taatgen","J Wan"
"2067","H Fu","Y Wan"
"2068","M Tanenhaus","Y Wan"
"2069","M Tanenhaus","H Fu"
"2070","M Kunda","N Warford"
"2071","T Stewart","J Wertheim"
"2072","R Jackson","T Williams"
"2073","J Lockshin","T Williams"
"2074","J Lockshin","R Jackson"
"2075","J Phillips","A Williams"
"2076","C Wilson","C Wilson"
"2077","Y Chong","F Woon"
"2078","L Daniel","F Woon"
"2079","L Daniel","Y Chong"
"2080","B Broekman","F Woon"
"2081","B Broekman","Y Chong"
"2082","B Broekman","L Daniel"
"2083","S Cai","F Woon"
"2084","S Cai","Y Chong"
"2085","S Cai","L Daniel"
"2086","S Cai","B Broekman"
"2087","S Styles","F Woon"
"2088","S Styles","Y Chong"
"2089","S Styles","L Daniel"
"2090","S Styles","B Broekman"
"2091","S Styles","S Cai"
"2092","M WU","M WU"
"2094","R Saxe","Y Wu"
"2095","R Saxe","L Schulz"
"2096","A Knott","X Yan"
"2097","S Mills","X Yan"
"2098","S Mills","A Knott"
"2099","S Cook","A Yeo"
"2100","M Nathan","A Yeo"
"2101","M Nathan","S Cook"
"2102","V Popescu","A Yeo"
"2103","V Popescu","S Cook"
"2104","V Popescu","M Nathan"
"2105","M Alibali","A Yeo"
"2106","M Alibali","S Cook"
"2107","M Alibali","M Nathan"
"2108","M Alibali","V Popescu"
"2109","P Garrett","H Yim"
"2110","M Baker","H Yim"
"2111","M Baker","P Garrett"
"2112","S Dennis","H Yim"
"2113","S Dennis","P Garrett"
"2114","S Dennis","M Baker"
"2115","N Duran","J Yonehiro"
"2117","R Goldstone","J Yu"
"2118","D Landy","J Yu"
"2119","D Landy","R Goldstone"
"2123","W Monroe","A Yuan"
"2124","Y Bai","A Yuan"
"2125","Y Bai","W Monroe"
"2126","N Kushman","A Yuan"
"2127","N Kushman","W Monroe"
"2128","N Kushman","Y Bai"
"2129","M Meyers","D Yurovsky"
"2130","N Burke","D Yurovsky"
"2131","N Burke","M Meyers"
"2132","S Goldin-Meadow","D Yurovsky"
"2133","S Goldin-Meadow","M Meyers"
"2134","S Goldin-Meadow","N Burke"
"2135","C Potter","M Zettersten"
"2136","J Saffran","M Zettersten"
"2137","J Saffran","C Potter"
"2138","V Popov","Q Zhang"
"2139","G Koch","Q Zhang"
"2140","G Koch","V Popov"
"2141","R Calloway","Q Zhang"
"2142","R Calloway","V Popov"
"2143","R Calloway","G Koch"
"2144","M Coutanche","Q Zhang"
"2145","M Coutanche","V Popov"
"2146","M Coutanche","G Koch"
"2147","M Coutanche","R Calloway"
"2148","M Pinango","M Zhang"
"2149","A Deo","M Zhang"
"2150","A Deo","M Pinango"
"2151","I Pol","B Zhao"
"2152","M Raijmakers","B Zhao"
"2153","M Raijmakers","I Pol"
"2154","J Szymanik","B Zhao"
"2155","J Szymanik","I Pol"
"2156","J Szymanik","M Raijmakers"
"2163","G Kachergis","K Adams"
"2164","H Lucena","K Adams"
"2165","H Lucena","G Kachergis"
"2166","Y Nakagawa","S AMANO"
"2167","M Okamoto","S AMANO"
"2168","M Okamoto","Y Nakagawa"
"2169","C Andrews","R Leuenberger"
"2170","K Kovack-Lesh","R Leuenberger"
"2171","K Kovack-Lesh","C Andrews"
"2172","V Simmering","R Leuenberger"
"2173","V Simmering","C Andrews"
"2174","V Simmering","K Kovack-Lesh"
"2175","J Leeuw","J Andrews"
"2176","B Jee","F Anggoro"
"2177","J Austerweil","J Erens"
"2178","E Hopman","K Lange"
"2179","E Pettit","K Lange"
"2180","E Pettit","E Hopman"
"2181","A Rao","K Lange"
"2182","A Rao","E Hopman"
"2183","A Rao","E Pettit"
"2184","N Beckage","K Lange"
"2185","N Beckage","E Hopman"
"2186","N Beckage","E Pettit"
"2187","N Beckage","A Rao"
"2188","J Zemla","K Lange"
"2189","J Zemla","E Hopman"
"2190","J Zemla","E Pettit"
"2191","J Zemla","A Rao"
"2192","J Zemla","N Beckage"
"2193","J Austerweil","K Lange"
"2195","J Austerweil","E Pettit"
"2196","J Austerweil","A Rao"
"2198","J Austerweil","J Zemla"
"2199","S Grondin","L Azari"
"2200","d ball","d ball"
"2201","A Wong","K Barnes"
"2202","G Bradshaw","K Barnes"
"2203","G Bradshaw","A Wong"
"2204","J Moss","K Barnes"
"2205","J Moss","A Wong"
"2206","J Moss","G Bradshaw"
"2207","h barsham","h barsham"
"2208","D Yurovsky","C Bergey"
"2215","L Blaha","K Porterfield"
"2216","J Suter","K Porterfield"
"2217","J Suter","L Blaha"
"2218","J PH.D","K Porterfield"
"2219","J PH.D","L Blaha"
"2220","J PH.D","J Suter"
"2221","G Longoni","K Porterfield"
"2222","G Longoni","L Blaha"
"2223","G Longoni","J Suter"
"2224","G Longoni","J PH.D"
"2225","J Johns","K Porterfield"
"2226","J Johns","L Blaha"
"2227","J Johns","J Suter"
"2228","J Johns","J PH.D"
"2229","J Johns","G Longoni"
"2230","G Dib","K Porterfield"
"2231","G Dib","L Blaha"
"2232","G Dib","J Suter"
"2233","G Dib","J PH.D"
"2234","G Dib","G Longoni"
"2235","G Dib","J Johns"
"2236","K Duskin","K Porterfield"
"2237","K Duskin","L Blaha"
"2238","K Duskin","J Suter"
"2239","K Duskin","J PH.D"
"2240","K Duskin","G Longoni"
"2241","K Duskin","J Johns"
"2242","K Duskin","G Dib"
"2243","M D'Esposito","D Bliss"
"2244","K McGinn","J Booth"
"2245","L Young","J Booth"
"2246","L Young","K McGinn"
"2247","M Braginsky","M Braginsky"
"2249","A Baker","L Bustamante"
"2250","A Burton","L Bustamante"
"2251","A Burton","A Baker"
"2252","A Shenhav","L Bustamante"
"2253","A Shenhav","A Baker"
"2254","A Shenhav","A Burton"
"2255","C Hoeber","L Bustamante"
"2256","C Hoeber","A Baker"
"2257","C Hoeber","A Burton"
"2258","C Hoeber","A Shenhav"
"2259","N Daw","L Bustamante"
"2260","N Daw","A Baker"
"2261","N Daw","A Burton"
"2262","N Daw","A Shenhav"
"2263","N Daw","C Hoeber"
"2264","J Cohen","L Bustamante"
"2265","J Cohen","A Baker"
"2266","J Cohen","A Burton"
"2268","J Cohen","C Hoeber"
"2269","J Cohen","N Daw"
"2270","P Opazo","A Carstensen"
"2271","C Tsaousi","A Carstensen"
"2272","C Tsaousi","P Opazo"
"2273","A Majid","A Carstensen"
"2274","A Majid","P Opazo"
"2275","A Majid","C Tsaousi"
"2276","L Smith","P Carvalho"
"2277","B Kurdi","T Charlesworth"
"2278","M Banaji","T Charlesworth"
"2279","M Banaji","B Kurdi"
"2280","J Hu","C Chen"
"2281","J Chen","J Chen"
"2282","Z Chen","Z Chen"
"2283","Y Liao","R Cherng"
"2284","J Chen","R Cherng"
"2285","J Chen","Y Liao"
"2286","B Porter","J Childers"
"2287","H Lee","H Choi"
"2288","S Yoon","M Choi"
"2289","H Morrow","E Chrysikou"
"2290","J Hu","P Chuang"
"2291","P Todd","S Cohen"
"2292","K Gluck","M Collins"
"2293","J Ellis","E Colunga"
"2294","S Carpenter","D Corral"
"2295","S Clingan-Siverly","D Corral"
"2296","S Clingan-Siverly","S Carpenter"
"2297","M Borkenhagen","C Cox"
"2298","M Seidenberg","C Cox"
"2299","M Seidenberg","M Borkenhagen"
"2300","G Rehrig","R Cullimore"
"2301","J Henderson","R Cullimore"
"2302","J Henderson","G Rehrig"
"2303","F Ferreira","R Cullimore"
"2304","F Ferreira","G Rehrig"
"2305","F Ferreira","J Henderson"
"2306","G Dam","Z Catron"
"2307","B Surampudi","A Dasaka"
"2308","I Destefano","J Leeuw"
"2309","S Sohn","S Stefani"
"2310","J Feldman","S Stefani"
"2311","J Feldman","S Sohn"
"2312","M Kapadia","S Stefani"
"2313","M Kapadia","S Sohn"
"2314","M Kapadia","J Feldman"
"2315","P Pantelis","S Stefani"
"2316","P Pantelis","S Sohn"
"2317","P Pantelis","J Feldman"
"2318","P Pantelis","M Kapadia"
"2319","H Vlach","C DeBrock"
"2320","M Goldwater","S Dekel"
"2321","B Burns","S Dekel"
"2322","B Burns","M Goldwater"
"2323","A Batistatou","Y Delevoye-Turrell"
"2324","A Deplancke","Y Delevoye-Turrell"
"2325","A Deplancke","A Batistatou"
"2326","W Deng","Y Yao"
"2327","M Postma","M Silva"
"2328","H Lee","L Do"
"2329","M Alibali","A Donovan"
"2330","W Merrill","T Eisape"
"2331","J Hartshorne","T Eisape"
"2332","J Hartshorne","W Merrill"
"2333","S Dietz","T Eisape"
"2334","S Dietz","W Merrill"
"2335","S Dietz","J Hartshorne"
"2336","C Endemann","C Endemann"
"2337","N Engelmann","Y Hagmayer"
"2338","M Rees","M Faber"
"2339","S D'Mello","M Faber"
"2340","S D'Mello","M Rees"
"2341","M Spivey","J Falandays"
"2342","J Toscano","J Falandays"
"2343","J Toscano","M Spivey"
"2344","M Srinivasan","R Foushee"
"2345","T Rogers","V Frigo"
"2346","D Monster","R Fusaroli"
"2347","A Baronchelli","R Fusaroli"
"2348","A Baronchelli","D Monster"
"2349","K Tylen","R Fusaroli"
"2350","K Tylen","D Monster"
"2351","K Tylen","A Baronchelli"
"2352","I Ruginski","D Gill"
"2353","B Thomas","D Gill"
"2354","B Thomas","I Ruginski"
"2355","J Houpt","J Glavan"
"2356","K Norman","K Tachihara"
"2357","N Turk-Browne","K Tachihara"
"2358","N Turk-Browne","K Norman"
"2359","A Goldberg","K Tachihara"
"2360","A Goldberg","K Norman"
"2361","A Goldberg","N Turk-Browne"
"2362","S Choi","F Goller"
"2363","U Ansorge","F Goller"
"2364","U Ansorge","S Choi"
"2365","S D'Mello","J Gregg"
"2366","E Sander","H Gros"
"2367","J Thibaut","H Gros"
"2368","J Thibaut","E Sander"
"2369","H Lee","H Ha"
"2370","C Hilverman","A Bushinski"
"2371","K Halvorson","A Bushinski"
"2372","K Halvorson","C Hilverman"
"2373","B Rickles","L Harris"
"2374","L Lopez","L Harris"
"2375","L Lopez","B Rickles"
"2376","C Perfetti","L Harris"
"2377","C Perfetti","B Rickles"
"2378","C Perfetti","L Lopez"
"2379","M Goldwater","C Hilton"
"2380","M Jacobson","C Hilton"
"2381","M Jacobson","M Goldwater"
"2382","M Duff","C Hilverman"
"2383","S Cook","C Hilverman"
"2384","S Cook","M Duff"
"2385","J Tenenbaum","M Hofer"
"2386","R Levy","M Hofer"
"2388","A Kopel","S Husney"
"2389","K Holmes","S Husney"
"2390","K Holmes","A Kopel"
"2391","N Ravitch","R Welch"
"2392","K Holmes","R Welch"
"2393","K Holmes","N Ravitch"
"2394","K Holmes","R Rabinovitch"
"2395","A Kirvin-Quamme","I Carey"
"2396","N Newcombe","I Carey"
"2397","N Newcombe","A Kirvin-Quamme"
"2398","K Holmes","I Carey"
"2399","K Holmes","A Kirvin-Quamme"
"2400","K Holmes","N Newcombe"
"2401","Z Horne","S Roberts"
"2402","S Khemlani","S Roberts"
"2404","J Hu","N Hsiao"
"2406","S Peng","J Hu"
"2407","P Huang","J Hu"
"2408","P Huang","S Peng"
"2412","C Liu","P Huang"
"2413","C Liu","S Peng"
"2414","C Liu","J Hu"
"2415","A Hund","A Hund"
"2416","K Scott","B Immel"
"2417","P Devine","B Immel"
"2418","P Devine","K Scott"
"2419","K Shutts","B Immel"
"2420","K Shutts","K Scott"
"2421","K Shutts","P Devine"
"2422","R Foushee","R Jansen"
"2424","T Griffiths","R Foushee"
"2425","B Matlen","B Jee"
"2426","N Simms","B Jee"
"2428","D Gentner","B Jee"
"2431","P Tupper","G Jenkins"
"2432","T Rogers","C Jensen"
"2433","V Simmering","C Jensen"
"2434","V Simmering","T Rogers"
"2435","A Scott","A Jern"
"2436","N Blank","A Jern"
"2437","N Blank","A Scott"
"2438","C Kemp","A Jern"
"2439","C Kemp","A Scott"
"2440","C Kemp","N Blank"
"2441","G Norville","L Jones"
"2442","S Daniel","J Bai"
"2443","J Jordan","J Bai"
"2444","J Jordan","S Daniel"
"2445","D Schloesser","J Jordan"
"2446","J Mason","J Jordan"
"2447","J Mason","D Schloesser"
"2449","A Dayer","J Jordan"
"2450","A Dayer","J Mason"
"2451","G Kachergis","A Rothe"
"2452","M Raijmakers","A Rothe"
"2453","M Raijmakers","G Kachergis"
"2454","P Kalra","P Kalra"
"2455","E Lazaroff","M Kaul"
"2456","H Vlach","M Kaul"
"2457","H Vlach","E Lazaroff"
"2458","J Thompson","W Kennedy"
"2459","S Eason","K Kerr"
"2460","M Hurst","K Kerr"
"2461","M Hurst","S Eason"
"2462","A Dulaney-Foley","K Kerr"
"2463","A Dulaney-Foley","S Eason"
"2464","A Dulaney-Foley","M Hurst"
"2465","A Claessens","K Kerr"
"2466","A Claessens","S Eason"
"2467","A Claessens","M Hurst"
"2468","A Claessens","A Dulaney-Foley"
"2469","S Levine","K Kerr"
"2470","S Levine","S Eason"
"2471","S Levine","M Hurst"
"2472","S Levine","A Dulaney-Foley"
"2473","S Levine","A Claessens"
"2474","M Yamakawa","M Akao"
"2475","S Kiyokawa","M Akao"
"2476","S Kiyokawa","M Yamakawa"
"2477","N Atagi","N Kline"
"2478","M Bushmakin","N Kline"
"2479","M Bushmakin","N Atagi"
"2480","C Sandhofer","N Kline"
"2481","C Sandhofer","N Atagi"
"2482","C Sandhofer","M Bushmakin"
"2483","U Krishnamurthy","U Krishnamurthy"
"2484","F Goller","A Kroiss"
"2485","U Ansorge","A Kroiss"
"2487","S Choi","A Kroiss"
"2490","S Waxman","A LaTourrette"
"2492","N Bramley","Z Li"
"2493","T Gureckis","Z Li"
"2495","B Tidswell","N Livingston"
"2496","M Willcoxon","N Livingston"
"2497","M Willcoxon","B Tidswell"
"2498","T Law","N Livingston"
"2499","T Law","B Tidswell"
"2500","T Law","M Willcoxon"
"2501","G Dell'Accio","N Livingston"
"2502","G Dell'Accio","B Tidswell"
"2503","G Dell'Accio","M Willcoxon"
"2504","G Dell'Accio","T Law"
"2505","M Little","N Livingston"
"2506","M Little","B Tidswell"
"2507","M Little","M Willcoxon"
"2508","M Little","T Law"
"2509","M Little","G Dell'Accio"
"2510","J Long","N Livingston"
"2511","J Long","B Tidswell"
"2512","J Long","M Willcoxon"
"2513","J Long","T Law"
"2514","J Long","G Dell'Accio"
"2515","J Long","M Little"
"2516","J Bongard","N Livingston"
"2517","J Bongard","B Tidswell"
"2518","J Bongard","M Willcoxon"
"2519","J Bongard","T Law"
"2520","J Bongard","G Dell'Accio"
"2521","J Bongard","M Little"
"2522","J Bongard","J Long"
"2523","K Livingston","N Livingston"
"2524","K Livingston","B Tidswell"
"2525","K Livingston","M Willcoxon"
"2526","K Livingston","T Law"
"2527","K Livingston","G Dell'Accio"
"2528","K Livingston","M Little"
"2529","K Livingston","J Long"
"2530","K Livingston","J Bongard"
"2531","N Burke","J Lu"
"2532","S Goldin-Meadow","J Lu"
"2534","A Woodward","J Lu"
"2535","A Woodward","N Burke"
"2537","P Ramadge","Q Lu"
"2538","K Norman","Q Lu"
"2539","K Norman","P Ramadge"
"2540","U Hasson","Q Lu"
"2541","U Hasson","P Ramadge"
"2542","U Hasson","K Norman"
"2543","D Sobel","E Luchkina"
"2544","J Morgan","E Luchkina"
"2545","J Morgan","D Sobel"
"2546","C Sandhofer","M Luna"
"2547","Y Majima","Y Majima"
"2548","K Chiew","D Malhotra"
"2549","M Vu","D Malhotra"
"2550","M Vu","K Chiew"
"2551","N Heller","D Malhotra"
"2552","N Heller","K Chiew"
"2553","N Heller","M Vu"
"2554","G Sapiro","D Malhotra"
"2555","G Sapiro","K Chiew"
"2556","G Sapiro","M Vu"
"2557","G Sapiro","N Heller"
"2558","A Adcock","D Malhotra"
"2559","A Adcock","K Chiew"
"2560","A Adcock","M Vu"
"2561","A Adcock","N Heller"
"2562","A Adcock","G Sapiro"
"2563","E Marchand","E Marchand"
"2564","S Cohen","T Marghetis"
"2565","P Todd","T Marghetis"
"2567","R Goldstone","T Marghetis"
"2568","R Goldstone","S Cohen"
"2569","R Goldstone","P Todd"
"2571","D Landy","S Cohen"
"2572","D Landy","P Todd"
"2574","A Jones","D Markant"
"2575","T Pachur","D Markant"
"2576","T Pachur","A Jones"
"2577","A Gopnik","D Markant"
"2578","A Gopnik","A Jones"
"2579","A Gopnik","T Pachur"
"2580","A Ruggeri","D Markant"
"2582","A Ruggeri","T Pachur"
"2584","L Ying","M Masitah"
"2585","T Hills","M Masitah"
"2586","T Hills","L Ying"
"2587","T Roembke","B McMurray"
"2588","E Hazeltine","B McMurray"
"2589","E Hazeltine","T Roembke"
"2593","M Hernik","H Miton"
"2594","D Sperber","H Miton"
"2595","D Sperber","M Hernik"
"2596","C Chen","C Monroy"
"2597","I Castellanos","C Monroy"
"2598","I Castellanos","C Chen"
"2599","D Houston","C Monroy"
"2600","D Houston","C Chen"
"2601","D Houston","I Castellanos"
"2602","D Yurovsky","B Morris"
"2606","K Nakamura","K Nakamura"
"2607","L Yan","W Nan"
"2608","J Huang","W Nan"
"2609","J Huang","L Yan"
"2610","Y Fan","W Nan"
"2611","Y Fan","L Yan"
"2612","Y Fan","J Huang"
"2613","H Lu","W Nan"
"2614","H Lu","L Yan"
"2615","H Lu","J Huang"
"2616","H Lu","Y Fan"
"2617","S Fu","W Nan"
"2618","S Fu","L Yan"
"2619","S Fu","J Huang"
"2620","S Fu","Y Fan"
"2621","S Fu","H Lu"
"2622","A Jaeger","A Nazareth"
"2623","N Newcombe","A Nazareth"
"2624","N Newcombe","A Jaeger"
"2625","K Wiemer","J Neal"
"2626","S Beach","C Niziolek"
"2627","S Kiran","C Niziolek"
"2628","S Kiran","S Beach"
"2629","H Vlach","N Noll"
"2630","C Kalish","N Noll"
"2631","C Kalish","H Vlach"
"2633","T Pleskac","A Tump"
"2634","R Kurvers","A Tump"
