"","from","to"
"1740","T Gao","B Tversky"
"1741","T Gao","S Ullman"
"1742","T Gao","D Baldwin"
"1743","T Gao","F Pollick"
"1744","T Gao","J Tenenbaum"
"1745","P Pantelis","B Tversky"
"1746","P Pantelis","S Ullman"
"1747","P Pantelis","D Baldwin"
"1748","P Pantelis","F Pollick"
"1749","P Pantelis","J Tenenbaum"
"1750","P Pantelis","T Gao"
"1751","D Pautler","B Tversky"
"1752","D Pautler","S Ullman"
"1753","D Pautler","D Baldwin"
"1754","D Pautler","F Pollick"
"1755","D Pautler","J Tenenbaum"
"1756","D Pautler","T Gao"
"1757","D Pautler","P Pantelis"
