"","from","to"
"1739","G Denhiere","S Jhean-Larose"
"1740","J Oberlander","S Dalzel-Job"
"1741","T Smith","S Dalzel-Job"
"1742","T Smith","J Oberlander"
"1743","A Buss","J Spencer"
"1744","M Metzler","M Metzler"
"1745","P Bello","P Bello"
"1746","B Newell","S Guney"
"1747","S Goldin-Meadow","D Kirsh"
"1748","H Clark","D Kirsh"
"1749","H Clark","S Goldin-Meadow"
"1750","Y Rogers","D Kirsh"
"1751","Y Rogers","S Goldin-Meadow"
"1752","Y Rogers","H Clark"
"1753","N Burgess","B Kuipers"
"1754","R Epstein","B Kuipers"
"1755","R Epstein","N Burgess"
"1756","V Bingman","B Kuipers"
"1757","V Bingman","N Burgess"
"1758","V Bingman","R Epstein"
"1759","F Pazzaglia","B Kuipers"
"1760","F Pazzaglia","N Burgess"
"1761","F Pazzaglia","R Epstein"
"1762","F Pazzaglia","V Bingman"
"1763","J Pearl","S Sloman"
"1764","N Chater","S Sloman"
"1765","N Chater","J Pearl"
"1766","L Rips","S Sloman"
"1767","L Rips","J Pearl"
"1768","L Rips","N Chater"
"1769","J Joyce","S Sloman"
"1770","J Joyce","J Pearl"
"1771","J Joyce","N Chater"
"1772","J Joyce","L Rips"
"1773","S Kaufmann","S Sloman"
"1774","S Kaufmann","J Pearl"
"1775","S Kaufmann","N Chater"
"1776","S Kaufmann","L Rips"
"1777","S Kaufmann","J Joyce"
"1778","D Poeppel","N Chomsky"
"1779","P Churchland","N Chomsky"
"1780","P Churchland","D Poeppel"
"1781","E Newport","N Chomsky"
"1782","E Newport","D Poeppel"
"1783","E Newport","P Churchland"
"1784","T Gureckis","M Juni"
"1785","L Maloney","M Juni"
"1786","L Maloney","T Gureckis"
"1787","T Jaeger","M Fedzechkina"
"1788","E Newport","M Fedzechkina"
"1789","E Newport","T Jaeger"
"1790","G Kachergis","J Trueblood"
"1791","J Kruschke","J Trueblood"
"1792","J Kruschke","G Kachergis"
"1793","J Dessalles","J Dessalles"
"1794","H Rijn","B Meijering"
"1795","N Taatgen","B Meijering"
"1797","R Verbrugge","B Meijering"
"1798","R Verbrugge","H Rijn"
"1799","R Verbrugge","N Taatgen"
"1801","A Salverda","M Brown"
"1802","L Dilley","M Brown"
"1803","L Dilley","A Salverda"
"1804","M Tanenhaus","M Brown"
"1805","M Tanenhaus","A Salverda"
"1806","M Tanenhaus","L Dilley"
"1807","R Rao","A Friesen"
"1809","S Gennari","B Malt"
"1810","S Gennari","E Ameel"
"1811","M Imai","B Malt"
"1812","M Imai","E Ameel"
"1813","M Imai","S Gennari"
"1814","N Saji","B Malt"
"1815","N Saji","E Ameel"
"1816","N Saji","S Gennari"
"1817","N Saji","M Imai"
"1818","A Majid","B Malt"
"1819","A Majid","E Ameel"
"1820","A Majid","S Gennari"
"1821","A Majid","M Imai"
"1822","A Majid","N Saji"
"1824","T Griffiths","J Austerweil"
"1825","T Gureckis","J Austerweil"
"1826","T Gureckis","T Griffiths"
"1827","R Goldstone","J Austerweil"
"1828","R Goldstone","T Griffiths"
"1829","R Goldstone","T Gureckis"
"1830","K Canini","J Austerweil"
"1832","K Canini","T Gureckis"
"1833","K Canini","R Goldstone"
"1834","M Jones","J Austerweil"
"1835","M Jones","T Griffiths"
"1836","M Jones","T Gureckis"
"1837","M Jones","R Goldstone"
"1838","M Jones","K Canini"
"1839","D Gentner","A Jamrozik"
"1840","H Rijn","J Dalenberg"
"1844","F O'Donnell-McCarthy","M Ramscar"
"1845","F O'Donnell-McCarthy","M Dye"
"1846","F O'Donnell-McCarthy","H Popick"
"1847","M Muller-Bardorff","G Jahn"
"1848","K Coventry","G Jahn"
"1849","K Coventry","M Muller-Bardorff"
"1850","N Kirkham","R Wu"
"1851","K Swan","R Wu"
"1853","T Gliga","R Wu"
"1854","T Gliga","N Kirkham"
"1855","T Gliga","K Swan"
"1856","T Lougheed","T Lougheed"
"1857","D Navarro","A Prefors"
"1858","R French","J Thibaut"
"1859","A Missault","J Thibaut"
"1860","A Missault","R French"
"1861","Y Gerard","J Thibaut"
"1862","Y Gerard","R French"
"1863","Y Gerard","A Missault"
"1864","Y Glady","J Thibaut"
"1865","Y Glady","R French"
"1866","Y Glady","A Missault"
"1867","Y Glady","Y Gerard"
"1868","B Fonville","N Benesh"
"1869","R Dale","N Benesh"
"1870","R Dale","B Fonville"
"1872","J Wittwer","S Herppich"
"1873","M Nuckles","S Herppich"
"1874","M Nuckles","J Wittwer"
"1875","A Renkl","S Herppich"
"1876","A Renkl","J Wittwer"
"1877","A Renkl","M Nuckles"
"1878","R Vigo","R Vigo"
"1879","A Dardis","A Dardis"
"1880","P Todd","K Sang"
"1881","R Goldstone","K Sang"
"1882","R Goldstone","P Todd"
"1884","E Vul","M Cain"
"1885","K Clark","M Cain"
"1886","K Clark","E Vul"
"1887","S Mitroff","M Cain"
"1888","S Mitroff","E Vul"
"1889","S Mitroff","K Clark"
"1890","F Han","C Kemp"
"1892","A Jern","F Han"
"1893","G Lacroix","R Thomson"
"1894","S Flusberg","N Davidenko"
"1895","J Dyke","V Kuperman"
"1896","M Frank","H Tily"
"1897","F Jaeger","H Tily"
"1898","F Jaeger","M Frank"
"1899","S Resnick","N Nowak"
"1900","W Elkins","N Nowak"
"1901","W Elkins","S Resnick"
"1902","S Moffat","N Nowak"
"1903","S Moffat","S Resnick"
"1904","S Moffat","W Elkins"
"1905","J Xiao","K Ehinger"
"1906","A Torralba","K Ehinger"
"1907","A Torralba","J Xiao"
"1909","A Oliva","J Xiao"
"1910","A Oliva","A Torralba"
"1911","M Lee","M Zeigenfuse"
"1912","D Brookes","D Landy"
"1913","R Smout","D Landy"
"1914","R Smout","D Brookes"
"1915","D Casasanto","G Brookshire"
"1916","P Amorapanth","A Kranjec"
"1917","A Chatterjee","A Kranjec"
"1918","A Chatterjee","P Amorapanth"
"1919","S Chaigneau","G Puebla-Ramirez"
"1920","S Manlove","S Day"
"1921","R Goldstone","S Day"
"1922","R Goldstone","S Manlove"
"1923","M Everett","K Thai"
"1924","K Philip","K Thai"
"1925","K Philip","M Everett"
"1927","W Vanpaemel","K Canini"
"1928","W Vanpaemel","T Griffiths"
"1929","M Kalish","K Canini"
"1930","M Kalish","T Griffiths"
"1931","M Kalish","W Vanpaemel"
"1932","C Conway","E Jost"
"1933","J Purdy","E Jost"
"1934","J Purdy","C Conway"
"1935","M Hendricks","E Jost"
"1936","M Hendricks","C Conway"
"1937","M Hendricks","J Purdy"
"1938","J Kable","J McGuire"
"1939","L Scharrer","R Bromme"
"1940","M Britt","R Bromme"
"1941","M Britt","L Scharrer"
"1942","M Stadtler","R Bromme"
"1943","M Stadtler","L Scharrer"
"1944","M Stadtler","M Britt"
"1945","K Holyoak","T Rai"
"1946","T Pachur","T Hills"
"1947","A Cangelosi","M Rucinski"
"1948","T Belpaeme","M Rucinski"
"1950","Z Ghahramani","F Doshi-Velez"
"1951","M Frank","H Rohde"
"1952","H Mallot","A Henson"
"1953","H Bulthoff","A Henson"
"1954","H Bulthoff","H Mallot"
"1955","T Meilinger","A Henson"
"1956","T Meilinger","H Mallot"
"1957","T Meilinger","H Bulthoff"
"1958","A Ancell","C McColeman"
"1959","M Blair","C McColeman"
"1960","M Blair","A Ancell"
"1961","J Marewski","K Mehlhorn"
"1962","A Leeuwen","M Schouwstra"
"1963","N Marien","M Schouwstra"
"1964","N Marien","A Leeuwen"
"1965","M Smit","M Schouwstra"
"1966","M Smit","A Leeuwen"
"1967","M Smit","N Marien"
"1968","H Swart","M Schouwstra"
"1969","H Swart","A Leeuwen"
"1970","H Swart","N Marien"
"1971","H Swart","M Smit"
"1972","A Weller","F Valle-Tourangeau"
"1973","G Villejoubert","F Valle-Tourangeau"
"1974","G Villejoubert","A Weller"
"1975","W Zuidema","G Borensztajn"
"1976","T Kushnir","N Chernyak"
"1977","K Sullivan","N Chernyak"
"1978","K Sullivan","T Kushnir"
"1979","Q Wang","N Chernyak"
"1980","Q Wang","T Kushnir"
"1981","Q Wang","K Sullivan"
"1982","L Santos","V Lakshminarayan"
"1983","P Carnevale","C Melo"
"1984","J Gratch","C Melo"
"1985","J Gratch","P Carnevale"
"1986","R Schwonke","C Otieno"
"1987","A Renkl","C Otieno"
"1988","A Renkl","R Schwonke"
"1989","V Aleven","C Otieno"
"1990","V Aleven","R Schwonke"
"1991","V Aleven","A Renkl"
"1992","R Salden","C Otieno"
"1993","R Salden","R Schwonke"
"1994","R Salden","A Renkl"
"1995","R Salden","V Aleven"
"1996","J Corter","B Tversky"
"1997","L Yu","B Tversky"
"1998","L Yu","J Corter"
"1999","D Mason","B Tversky"
"2000","D Mason","J Corter"
"2001","D Mason","L Yu"
"2002","J Nickerson","B Tversky"
"2003","J Nickerson","J Corter"
"2004","J Nickerson","L Yu"
"2005","J Nickerson","D Mason"
"2006","J Smith","G Jenkins"
"2007","J Spencer","G Jenkins"
"2008","J Spencer","J Smith"
"2009","L Samuelson","G Jenkins"
"2010","L Samuelson","J Smith"
"2011","L Samuelson","J Spencer"
"2012","R Goldstone","L Byrge"
"2013","R French","C Addyman"
"2014","D Mareschal","C Addyman"
"2015","D Mareschal","R French"
"2016","E Thomas","C Addyman"
"2017","E Thomas","R French"
"2018","E Thomas","D Mareschal"
"2019","T Lombrozo","J Williams"
"2020","B Rehder","J Williams"
"2021","B Rehder","T Lombrozo"
"2022","D Friel","P Muentener"
"2024","L Schulz","D Friel"
"2025","G Mills","G Mills"
"2026","I Berent","I Berent"
"2027","S Goldwater","J Pate"
"2028","N Pealmutter","M Gillespie"
"2029","J Valcarcel","A Shtulman"
"2030","D Ansari","I Lyons"
"2031","S Beilock","I Lyons"
"2032","S Beilock","D Ansari"
"2033","W Voorspoels","D Heussen"
"2034","G Storms","D Heussen"
"2035","G Storms","W Voorspoels"
"2036","W Yeap","W Yeap"
"2037","C Massey","E Mettler"
"2038","P Kellman","E Mettler"
"2039","P Kellman","C Massey"
"2040","H Bowman","S Chennu"
"2041","B Wyble","S Chennu"
"2042","B Wyble","H Bowman"
"2043","M Anderson","M Penner-Wilger"
"2045","J Opfer","C Thompson"
"2046","S Atkins","J Harbison"
"2047","M Dougherty","J Harbison"
"2048","M Dougherty","S Atkins"
"2049","E Bergmann","T Tenbrink"
"2050","L Konieczny","T Tenbrink"
"2051","L Konieczny","E Bergmann"
"2052","W Schuler","W Schuler"
"2054","N Brooks","D Barner"
"2055","M Frank","D Barner"
"2056","M Frank","N Brooks"
"2057","L Spaepen","D Barner"
"2058","L Spaepen","N Brooks"
"2059","L Spaepen","M Frank"
"2060","C Robinson","M Chandra"
"2061","S Sinnett","M Chandra"
"2062","S Sinnett","C Robinson"
"2063","K Suzuki","M Hove"
"2064","H Uchitomi","M Hove"
"2065","H Uchitomi","K Suzuki"
"2066","S Orimo","M Hove"
"2067","S Orimo","K Suzuki"
"2068","S Orimo","H Uchitomi"
"2069","Y Miyake","M Hove"
"2070","Y Miyake","K Suzuki"
"2071","Y Miyake","H Uchitomi"
"2072","Y Miyake","S Orimo"
"2073","G Dell","N Nozari"
"2075","M Jones","B Johns"
"2076","M Christiansen","S Finley"
"2077","P Battaglia","J Hamrick"
"2078","J Tenenbaum","J Hamrick"
"2079","J Tenenbaum","P Battaglia"
"2080","G Jong","M Chi"
"2081","C Legare","M Chi"
"2082","C Legare","G Jong"
"2083","T Lombrozo","M Chi"
"2084","T Lombrozo","G Jong"
"2085","T Lombrozo","C Legare"
"2086","J Williams","M Chi"
"2087","J Williams","G Jong"
"2088","J Williams","C Legare"
"2090","H Svensson","S Thill"
"2091","H Kloos","D Pfeiffer"
"2092","D Bullard","D Pfeiffer"
"2093","D Bullard","H Kloos"
"2094","R Levy","B Pajak"
"2095","N Renner","N Renner"
"2096","J Spencer","B Love"
"2097","R Dale","F Hasselman"
"2098","J Holden","F Hasselman"
"2099","J Holden","R Dale"
"2100","T Chemero","F Hasselman"
"2101","T Chemero","R Dale"
"2102","T Chemero","J Holden"
"2103","S Denison","E Bonawitz"
"2104","A Chen","E Bonawitz"
"2105","A Chen","S Denison"
"2106","A Gopnik","E Bonawitz"
"2107","A Gopnik","S Denison"
"2108","A Gopnik","A Chen"
"2109","T Griffiths","E Bonawitz"
"2110","T Griffiths","S Denison"
"2111","T Griffiths","A Chen"
"2112","T Griffiths","A Gopnik"
"2113","T Tenbrink","H Taylor"
"2114","M Sorrows","H Taylor"
"2115","M Sorrows","T Tenbrink"
"2116","J Raziuddin","J Gobert"
"2118","M Pedro","J Raziuddin"
"2119","J Sima","J Sima"
"2120","J Lindstedt","M Destefano"
"2121","W Gray","M Destefano"
"2122","W Gray","J Lindstedt"
"2123","P Shah","A Sussman"
"2124","L Daunhauer","A Sussman"
"2125","L Daunhauer","P Shah"
"2126","D Fidler","A Sussman"
"2127","D Fidler","P Shah"
"2128","D Fidler","L Daunhauer"
"2129","J Stichter","A Sussman"
"2130","J Stichter","P Shah"
"2131","J Stichter","L Daunhauer"
"2132","J Stichter","D Fidler"
"2133","F Conners","A Sussman"
"2134","F Conners","P Shah"
"2135","F Conners","L Daunhauer"
"2136","F Conners","D Fidler"
"2137","F Conners","J Stichter"
"2138","M Herzog","A Sussman"
"2139","M Herzog","P Shah"
"2140","M Herzog","L Daunhauer"
"2141","M Herzog","D Fidler"
"2142","M Herzog","J Stichter"
"2143","M Herzog","F Conners"
"2144","K O’Connor","A Sussman"
"2145","K O’Connor","P Shah"
"2146","K O’Connor","L Daunhauer"
"2147","K O’Connor","D Fidler"
"2148","K O’Connor","J Stichter"
"2149","K O’Connor","F Conners"
"2150","K O’Connor","M Herzog"
"2151","K Lierheimer","A Sussman"
"2152","K Lierheimer","P Shah"
"2153","K Lierheimer","L Daunhauer"
"2154","K Lierheimer","D Fidler"
"2155","K Lierheimer","J Stichter"
"2156","K Lierheimer","F Conners"
"2157","K Lierheimer","M Herzog"
"2158","K Lierheimer","K O’Connor"
"2159","J Kerpash","A Sussman"
"2160","J Kerpash","P Shah"
"2161","J Kerpash","L Daunhauer"
"2162","J Kerpash","D Fidler"
"2163","J Kerpash","J Stichter"
"2164","J Kerpash","F Conners"
"2165","J Kerpash","M Herzog"
"2166","J Kerpash","K O’Connor"
"2167","J Kerpash","K Lierheimer"
"2168","J Benigno","A Sussman"
"2169","J Benigno","P Shah"
"2170","J Benigno","L Daunhauer"
"2171","J Benigno","D Fidler"
"2172","J Benigno","J Stichter"
"2173","J Benigno","F Conners"
"2174","J Benigno","M Herzog"
"2175","J Benigno","K O’Connor"
"2176","J Benigno","K Lierheimer"
"2177","J Benigno","J Kerpash"
"2178","M Buschkuehl","A Sussman"
"2179","M Buschkuehl","P Shah"
"2180","M Buschkuehl","L Daunhauer"
"2181","M Buschkuehl","D Fidler"
"2182","M Buschkuehl","J Stichter"
"2183","M Buschkuehl","F Conners"
"2184","M Buschkuehl","M Herzog"
"2185","M Buschkuehl","K O’Connor"
"2186","M Buschkuehl","K Lierheimer"
"2187","M Buschkuehl","J Kerpash"
"2188","M Buschkuehl","J Benigno"
"2189","S Jaeggi","A Sussman"
"2190","S Jaeggi","P Shah"
"2191","S Jaeggi","L Daunhauer"
"2192","S Jaeggi","D Fidler"
"2193","S Jaeggi","J Stichter"
"2194","S Jaeggi","F Conners"
"2195","S Jaeggi","M Herzog"
"2196","S Jaeggi","K O’Connor"
"2197","S Jaeggi","K Lierheimer"
"2198","S Jaeggi","J Kerpash"
"2199","S Jaeggi","J Benigno"
"2200","S Jaeggi","M Buschkuehl"
"2201","J Jonides","A Sussman"
"2202","J Jonides","P Shah"
"2203","J Jonides","L Daunhauer"
"2204","J Jonides","D Fidler"
"2205","J Jonides","J Stichter"
"2206","J Jonides","F Conners"
"2207","J Jonides","M Herzog"
"2208","J Jonides","K O’Connor"
"2209","J Jonides","K Lierheimer"
"2210","J Jonides","J Kerpash"
"2211","J Jonides","J Benigno"
"2212","J Jonides","M Buschkuehl"
"2213","J Jonides","S Jaeggi"
"2214","R Jacobs","E Orhan"
"2215","E Szkudlarek","P Cho"
"2216","A Kukona","P Cho"
"2217","A Kukona","E Szkudlarek"
"2218","W Tabor","P Cho"
"2219","W Tabor","E Szkudlarek"
"2220","W Tabor","A Kukona"
"2221","K Dybvig","K Muldner"
"2222","R Lam","K Muldner"
"2223","R Lam","K Dybvig"
"2224","M Chi","K Muldner"
"2225","M Chi","K Dybvig"
"2226","M Chi","R Lam"
"2227","L Young","H Gweon"
"2228","R Saxe","H Gweon"
"2229","R Saxe","L Young"
"2230","C Reed","S Denison"
"2231","F Xu","S Denison"
"2232","F Xu","C Reed"
"2233","A Ma-Wyatt","D Gokaydin"
"2234","D Navarro","D Gokaydin"
"2235","D Navarro","A Ma-Wyatt"
"2236","A Perfors","D Gokaydin"
"2237","A Perfors","A Ma-Wyatt"
"2238","A Perfors","D Navarro"
"2239","N Mani","N Altvater-Mackensen"
"2240","R Salakhutdinov","B Lake"
"2241","J Gross","B Lake"
"2242","J Gross","R Salakhutdinov"
"2243","J Tenenbaum","B Lake"
"2244","J Tenenbaum","R Salakhutdinov"
"2245","J Tenenbaum","J Gross"
"2246","S Beller","A Bender"
"2247","G Bernardo","A Bender"
"2248","G Bernardo","S Beller"
"2249","N Burenhult","A Bender"
"2250","N Burenhult","S Beller"
"2251","N Burenhult","G Bernardo"
"2252","L Huther","A Bender"
"2253","L Huther","S Beller"
"2254","L Huther","G Bernardo"
"2255","L Huther","N Burenhult"
"2256","K Istomin","A Bender"
"2257","K Istomin","S Beller"
"2258","K Istomin","G Bernardo"
"2259","K Istomin","N Burenhult"
"2260","K Istomin","L Huther"
"2261","O Guen","A Bender"
"2262","O Guen","S Beller"
"2263","O Guen","G Bernardo"
"2264","O Guen","N Burenhult"
"2265","O Guen","L Huther"
"2266","O Guen","K Istomin"
"2267","T Tenbrick","A Bender"
"2268","T Tenbrick","S Beller"
"2269","T Tenbrick","G Bernardo"
"2270","T Tenbrick","N Burenhult"
"2271","T Tenbrick","L Huther"
"2272","T Tenbrick","K Istomin"
"2273","T Tenbrick","O Guen"
"2274","M Steyvers","B Miller"
"2275","M Alibali","A Hostetter"
"2276","A Bartholomew","A Hostetter"
"2277","A Bartholomew","M Alibali"
"2278","J McClelland","B Lake"
"2279","C Kello","T Rhodes"
"2280","B Kerster","T Rhodes"
"2281","B Kerster","C Kello"
"2282","K Nakamura","Y Wajima"
"2283","A Terai","Y Wajima"
"2284","A Terai","K Nakamura"
"2285","K Yamagishi","Y Wajima"
"2286","K Yamagishi","K Nakamura"
"2287","K Yamagishi","A Terai"
"2288","M Nakagawa","Y Wajima"
"2289","M Nakagawa","K Nakamura"
"2290","M Nakagawa","A Terai"
"2291","M Nakagawa","K Yamagishi"
"2292","V Aleven","I Roll"
"2293","K Koedinger","I Roll"
"2294","K Koedinger","V Aleven"
"2295","M Poirier","S Aldrovandi"
"2296","P Kusev","S Aldrovandi"
"2297","P Kusev","M Poirier"
"2298","D Heussen","S Aldrovandi"
"2299","D Heussen","M Poirier"
"2300","D Heussen","P Kusev"
"2301","P Ayton","S Aldrovandi"
"2302","P Ayton","M Poirier"
"2303","P Ayton","P Kusev"
"2304","P Ayton","D Heussen"
"2311","D Plaut","S Laszlo"
"2312","C Cotla","C Cotla"
"2313","P Sudhakar","G Aist"
"2314","T Stoess","R Warner"
"2315","P Shafto","R Warner"
"2316","P Shafto","T Stoess"
"2317","R Shiffrin","C Donkin"
"2318","K Scheiter","A Eitel"
"2319","A Schuler","A Eitel"
"2320","A Schuler","K Scheiter"
"2321","S Forrest","J Mirkovic"
"2322","G Gaskell","J Mirkovic"
"2323","G Gaskell","S Forrest"
"2324","N Ryant","C McMillan"
"2325","D Coleman","C McMillan"
"2326","D Coleman","N Ryant"
"2327","R Clark","C McMillan"
"2328","R Clark","N Ryant"
"2329","R Clark","D Coleman"
"2330","M Grossman","C McMillan"
"2331","M Grossman","N Ryant"
"2332","M Grossman","D Coleman"
"2333","M Grossman","R Clark"
"2334","H Fleharty","A Schutte"
"2335","A Hund","A Schutte"
"2336","A Hund","H Fleharty"
"2337","D Uttal","A Schutte"
"2338","D Uttal","H Fleharty"
"2339","D Uttal","A Hund"
"2340","M Sauter","A Schutte"
"2341","M Sauter","H Fleharty"
"2342","M Sauter","A Hund"
"2344","N Simms","A Schutte"
"2345","N Simms","H Fleharty"
"2346","N Simms","A Hund"
"2347","N Simms","D Uttal"
"2348","N Simms","M Sauter"
"2349","D Gentner","A Schutte"
"2350","D Gentner","H Fleharty"
"2351","D Gentner","A Hund"
"2352","D Gentner","D Uttal"
"2353","D Gentner","M Sauter"
"2354","D Gentner","N Simms"
"2355","P Rong","W Fu"
"2357","H Lee","P Rong"
"2358","A Kramer","W Fu"
"2359","A Kramer","P Rong"
"2360","A Kramer","H Lee"
"2361","A Graybiel","W Fu"
"2362","A Graybiel","P Rong"
"2363","A Graybiel","H Lee"
"2364","A Graybiel","A Kramer"
"2365","J Kwisthout","M Blokpoel"
"2366","T Wareham","M Blokpoel"
"2367","T Wareham","J Kwisthout"
"2368","P Haselager","M Blokpoel"
"2369","P Haselager","J Kwisthout"
"2370","P Haselager","T Wareham"
"2371","I Toni","M Blokpoel"
"2372","I Toni","J Kwisthout"
"2373","I Toni","T Wareham"
"2374","I Toni","P Haselager"
"2375","I Rooij","M Blokpoel"
"2376","I Rooij","J Kwisthout"
"2377","I Rooij","T Wareham"
"2378","I Rooij","P Haselager"
"2379","I Rooij","I Toni"
"2380","S Meylan","C Kurumada"
"2381","M Frank","C Kurumada"
"2382","M Frank","S Meylan"
"2384","E Johnson","C Kello"
"2385","E Johnson","B Kerster"
"2386","K Coventry","E Andonova"
"2387","E Krahmer","L Mol"
"2388","M Sandt-Koenderman","L Mol"
"2389","M Sandt-Koenderman","E Krahmer"
"2390","C Lucas","A Waisman"
"2391","T Griffiths","A Waisman"
"2393","L Jacobs","A Waisman"
"2394","L Jacobs","C Lucas"
"2395","L Jacobs","T Griffiths"
"2396","D Bartels","O Urminsky"
"2397","N Witthoft","J Yoon"
"2398","J Winawer","J Yoon"
"2399","J Winawer","N Witthoft"
"2400","M Frank","J Yoon"
"2401","M Frank","N Witthoft"
"2402","M Frank","J Winawer"
"2403","E Gibson","J Yoon"
"2404","E Gibson","N Witthoft"
"2405","E Gibson","J Winawer"
"2406","E Gibson","M Frank"
"2407","E Markman","J Yoon"
"2408","E Markman","N Witthoft"
"2409","E Markman","J Winawer"
"2410","E Markman","M Frank"
"2411","E Markman","E Gibson"
"2413","M Speekenbrink","T Gerstenberg"
"2414","M Speekenbrink","D Lagnado"
"2415","C Cheung","T Gerstenberg"
"2416","C Cheung","D Lagnado"
"2417","C Cheung","M Speekenbrink"
"2418","W Wilson","S Phillips"
"2420","W Vanpaemel","W Voorspoels"
"2421","W Vanpaemel","G Storms"
"2422","R Saxe","C Baker"
"2423","J Tenenbaum","C Baker"
"2424","J Tenenbaum","R Saxe"
"2428","D Devesh","A Ankit"
"2429","A Mukerjee","A Ankit"
"2430","A Mukerjee","D Devesh"
"2431","N Shea","N Shea"
"2432","D Casasanto","D Casasanto"
"2433","G Miles","G Miles"
"2434","N Nersessian","S Chandrasekharan"
"2435","S D'Mello","S D'Mello"
"2436","N Zweig","S Iyengar"
"2437","A Natarajan","S Iyengar"
"2438","A Natarajan","N Zweig"
"2439","V Madhavan","S Iyengar"
"2440","V Madhavan","N Zweig"
"2441","V Madhavan","A Natarajan"
"2442","M Davidson","E Barenholtz"
"2443","D Lewkoicz","E Barenholtz"
"2444","D Lewkoicz","M Davidson"
"2445","E Heit","E Cadez"
"2446","R Shiffrin","G Cox"
"2447","S Blumstein","R Ostrand"
"2448","J Morgan","R Ostrand"
"2449","J Morgan","S Blumstein"
"2450","M Crocker","M Staudte"
"2451","A Heloir","M Staudte"
"2452","A Heloir","M Crocker"
"2453","M Kipp","M Staudte"
"2454","M Kipp","M Crocker"
"2455","M Kipp","A Heloir"
"2456","R Levy","N Smith"
"2457","R Thomson","J Schoenherr"
"2458","J Davies","J Schoenherr"
"2459","J Davies","R Thomson"
"2460","J Ball","J Ball"
"2461","B Rehder","B Rehder"
"2462","M Tomasello","M Tomasello"
"2463","B MacLaren","A Corbett"
"2464","A Wagner","A Corbett"
"2465","A Wagner","B MacLaren"
"2466","L Kauffman","A Corbett"
"2467","L Kauffman","B MacLaren"
"2468","L Kauffman","A Wagner"
"2469","A Mitchell","A Corbett"
"2470","A Mitchell","B MacLaren"
"2471","A Mitchell","A Wagner"
"2472","A Mitchell","L Kauffman"
"2473","R Baker","A Corbett"
"2474","R Baker","B MacLaren"
"2475","R Baker","A Wagner"
"2476","R Baker","L Kauffman"
"2477","R Baker","A Mitchell"
"2478","S Gowda","A Corbett"
"2479","S Gowda","B MacLaren"
"2480","S Gowda","A Wagner"
"2481","S Gowda","L Kauffman"
"2482","S Gowda","A Mitchell"
"2483","S Gowda","R Baker"
"2484","H Tsukurimichi","M Sumihisa"
"2485","A Utsumi","M Sumihisa"
"2486","A Utsumi","H Tsukurimichi"
"2487","M Sakamoto","M Sumihisa"
"2488","M Sakamoto","H Tsukurimichi"
"2489","M Sakamoto","A Utsumi"
"2490","R Jacobs","C Sims"
"2491","D Knill","C Sims"
"2492","D Knill","R Jacobs"
"2494","B Newell","A Camilleri"
"2495","B Knox","A Otto"
"2496","B Love","A Otto"
"2497","B Love","B Knox"
"2498","S Gershman","A Otto"
"2499","S Gershman","B Knox"
"2500","S Gershman","B Love"
"2501","Y Niv","A Otto"
"2502","Y Niv","B Knox"
"2503","Y Niv","B Love"
"2504","Y Niv","S Gershman"
"2505","D Worthy","A Otto"
"2506","D Worthy","B Knox"
"2507","D Worthy","B Love"
"2508","D Worthy","S Gershman"
"2509","D Worthy","Y Niv"
"2510","T Maddox","A Otto"
"2511","T Maddox","B Knox"
"2512","T Maddox","B Love"
"2513","T Maddox","S Gershman"
"2514","T Maddox","Y Niv"
"2515","T Maddox","D Worthy"
"2516","J Hotaling","A Otto"
"2517","J Hotaling","B Knox"
"2518","J Hotaling","B Love"
"2519","J Hotaling","S Gershman"
"2520","J Hotaling","Y Niv"
"2521","J Hotaling","D Worthy"
"2522","J Hotaling","T Maddox"
"2523","J Busemeyer","A Otto"
"2524","J Busemeyer","B Knox"
"2525","J Busemeyer","B Love"
"2526","J Busemeyer","S Gershman"
"2527","J Busemeyer","Y Niv"
"2528","J Busemeyer","D Worthy"
"2529","J Busemeyer","T Maddox"
"2530","J Busemeyer","J Hotaling"
"2531","R Shiffrin","A Otto"
"2532","R Shiffrin","B Knox"
"2533","R Shiffrin","B Love"
"2534","R Shiffrin","S Gershman"
"2535","R Shiffrin","Y Niv"
"2536","R Shiffrin","D Worthy"
"2537","R Shiffrin","T Maddox"
"2538","R Shiffrin","J Hotaling"
"2539","R Shiffrin","J Busemeyer"
"2540","A Stull","D Adams"
"2541","I Roewer","D Adams"
"2542","I Roewer","A Stull"
"2543","M Hegarty","D Adams"
"2545","M Hegarty","I Roewer"
"2546","L Young","J Phillips"
"2547","D Casasanto","J Fuente"
"2548","A Roman","J Fuente"
"2549","A Roman","D Casasanto"
"2550","J Santiago","J Fuente"
"2551","J Santiago","D Casasanto"
"2553","J Xu","C Yu"
"2554","X Zhu","C Yu"
"2555","X Zhu","J Xu"
"2557","J Hummel","W Jung"
"2558","M Varlet","C Coey"
"2559","R Schmidt","C Coey"
"2560","R Schmidt","M Varlet"
"2562","M Richardson","M Varlet"
"2563","M Richardson","R Schmidt"
"2564","J Busemeyer","E Pothos"
"2565","A Ortony","B Quek"
"2566","G Beraud-Sudreau","E Dupoux"
"2567","S Sagayama","E Dupoux"
"2568","S Sagayama","G Beraud-Sudreau"
"2569","T Griffiths","S Yeung"
"2570","M Steyvers","M Lee"
"2571","M DeYoung","M Lee"
