"","from","to"
"1788","T Rogers","S Niyogi"
"1789","J Snedeker","J Fodor"
"1790","J Snedeker","D Gopnik"
"1791","J Snedeker","F Keil"
"1792","J Snedeker","S Laurence"
"1793","J Snedeker","J Mandler"
"1794","J Snedeker","E Margolis"
"1795","J Snedeker","J McClelland"
"1796","J Snedeker","S Niyogi"
"1797","J Snedeker","T Rogers"
"1798","L Colle","C Becchio"
"1799","C Kello","C Kello"
"1800","J Sweller","J Sweller"
"1801","I Wachsmuth","I Wachsmuth"
"1802","H Honing","H Honing"
"1803","R Tuomela","M Tuomela"
"1804","K Forbus","K Forbus"
"1805","C Lucchiari","M Balconi"
"1806","A Rosabianca","M Monaci"
"1807","A Tasso","M Monaci"
"1808","A Tasso","A Rosabianca"
"1809","R Trentin","M Monaci"
"1810","R Trentin","A Rosabianca"
"1811","R Trentin","A Tasso"
"1812","T Mantyla","M Carelli"
"1813","B Tesar","B Tesar"
"1814","A McEleney","A McEleney"
