"","from","to"
"1709","M Pelz","T Gerstenberg"
"1710","H Singmann","J Kominsky"
"1711","H Singmann","T Gerstenberg"
"1712","H Singmann","M Pelz"
"1713","M Sheskin","J Kominsky"
"1714","M Sheskin","T Gerstenberg"
"1715","M Sheskin","M Pelz"
"1716","M Sheskin","H Singmann"
"1717","F Keil","J Kominsky"
"1718","F Keil","T Gerstenberg"
"1719","F Keil","M Pelz"
"1720","F Keil","H Singmann"
"1721","F Keil","M Sheskin"
"1722","M Franke","E Kreiss"
"1723","J Degen","E Kreiss"
"1724","J Degen","M Franke"
"1725","Z Wu","A Kumar"
"1726","X Pitkow","A Kumar"
"1727","X Pitkow","Z Wu"
"1728","P Schrater","A Kumar"
"1729","P Schrater","Z Wu"
"1730","P Schrater","X Pitkow"
"1731","M Kunda","M Kunda"
"1732","C Miller","K Lange"
"1733","D Weiss","K Lange"
"1734","D Weiss","C Miller"
"1735","E Karuza","K Lange"
"1736","E Karuza","C Miller"
"1737","E Karuza","D Weiss"
"1738","N Jacoby","T Langlois"
"1739","J Suchow","T Langlois"
"1740","J Suchow","N Jacoby"
"1741","T Griffiths","T Langlois"
"1742","T Griffiths","N Jacoby"
"1743","T Griffiths","J Suchow"
"1744","A Thompson","J Lany"
"1745","A Aguero","J Lany"
"1746","A Aguero","A Thompson"
"1747","C Walker","E Lapidow"
"1749","N Wolfe","C Lawson"
"1750","V Klar","P Villagra"
"1751","A Sanborn","P Villagra"
"1752","A Sanborn","V Klar"
"1753","C Lucas","P Villagra"
"1754","C Lucas","V Klar"
"1755","C Lucas","A Sanborn"
"1757","T Kerbaj","I Lerner"
"1758","M Gluck","I Lerner"
"1759","M Gluck","T Kerbaj"
"1760","M Kleiman-Weiner","S Levine"
"1761","L Schulz","S Levine"
"1762","L Schulz","M Kleiman-Weiner"
"1763","J Tenenbaum","S Levine"
"1764","J Tenenbaum","M Kleiman-Weiner"
"1766","F Cushman","S Levine"
"1767","F Cushman","M Kleiman-Weiner"
"1768","F Cushman","L Schulz"
"1769","F Cushman","J Tenenbaum"
"1770","Y Sun","S Li"
"1771","S Liu","S Li"
"1772","S Liu","Y Sun"
"1773","T Wang","S Li"
"1774","T Wang","Y Sun"
"1775","T Wang","S Liu"
"1776","T Gureckis","S Li"
"1777","T Gureckis","Y Sun"
"1778","T Gureckis","S Liu"
"1779","T Gureckis","T Wang"
"1780","N Bramley","S Li"
"1781","N Bramley","Y Sun"
"1782","N Bramley","S Liu"
"1783","N Bramley","T Wang"
"1785","N Bramley","Z Li"
"1786","T Gureckis","Z Li"
"1788","M Welsh","A Liaw"
"1789","H Copp","A Liaw"
"1790","H Copp","M Welsh"
"1791","B Breyer","A Liaw"
"1792","B Breyer","M Welsh"
"1793","B Breyer","H Copp"
"1794","J Austerweil","S Liew"
"1795","S Helie","L Lim"
"1796","F Rocha","G Lima"
"1797","Y Xu","E Liu"
"1798","Y Zhang","S Liu"
"1799","C Yu","S Liu"
"1800","C Yu","Y Zhang"
"1801","A Toth","K Loo"
"1802","F Karaca","K Loo"
"1803","F Karaca","A Toth"
"1804","J Jarvikivi","K Loo"
"1805","J Jarvikivi","A Toth"
"1806","J Jarvikivi","F Karaca"
"1807","M Normand","G Loukatou"
"1808","A Cristia","G Loukatou"
"1809","A Cristia","M Normand"
"1810","T Silver","J Loula"
"1811","K Allen","J Loula"
"1812","K Allen","T Silver"
"1813","J Tenenbaum","J Loula"
"1814","J Tenenbaum","T Silver"
"1816","W Bridewell","A Lovett"
"1817","P Bello","A Lovett"
"1818","P Bello","W Bridewell"
"1819","Q Liu","H Lu"
"1821","N Ichien","Q Liu"
"1822","A Yuille","H Lu"
"1823","A Yuille","Q Liu"
"1824","A Yuille","N Ichien"
"1826","K Holyoak","Q Liu"
"1828","K Holyoak","A Yuille"
"1829","D Harter","S Lu"
"1830","G Wu","S Lu"
"1831","G Wu","D Harter"
"1832","P Kotturu","S Lu"
"1833","P Kotturu","D Harter"
"1834","P Kotturu","G Wu"
"1835","A Voelker","T Lu"
"1836","B Komer","T Lu"
"1838","C Eliasmith","T Lu"
"1841","J Zhao","Y Luo"
"1842","U Hahn","J Madsen"
"1843","T Pilditch","J Madsen"
"1844","T Pilditch","U Hahn"
"1845","S Desai","J Madsen"
"1847","T Pilditch","S Desai"
"1848","Y Hayashi","A Maehigashi"
"1850","J Rueckl","J Magnuson"
"1851","J Rueckl","H You"
"1852","P Allopenna","J Magnuson"
"1853","P Allopenna","H You"
"1854","P Allopenna","J Rueckl"
"1857","M Li","J Rueckl"
"1858","M Li","P Allopenna"
"1861","S Luthra","J Rueckl"
"1862","S Luthra","P Allopenna"
"1866","R Steiner","J Rueckl"
"1867","R Steiner","P Allopenna"
"1870","H Nam","J Magnuson"
"1871","H Nam","H You"
"1872","H Nam","J Rueckl"
"1873","H Nam","P Allopenna"
"1874","H Nam","M Li"
"1875","H Nam","S Luthra"
"1876","H Nam","R Steiner"
"1877","M Escabi","J Magnuson"
"1878","M Escabi","H You"
"1879","M Escabi","J Rueckl"
"1880","M Escabi","P Allopenna"
"1881","M Escabi","M Li"
"1882","M Escabi","S Luthra"
"1883","M Escabi","R Steiner"
"1884","M Escabi","H Nam"
"1885","K Brown","J Magnuson"
"1886","K Brown","H You"
"1887","K Brown","J Rueckl"
"1888","K Brown","P Allopenna"
"1889","K Brown","M Li"
"1890","K Brown","S Luthra"
"1891","K Brown","R Steiner"
"1892","K Brown","H Nam"
"1893","K Brown","M Escabi"
"1894","R Theodore","J Magnuson"
"1895","R Theodore","H You"
"1896","R Theodore","J Rueckl"
"1897","R Theodore","P Allopenna"
"1898","R Theodore","M Li"
"1899","R Theodore","S Luthra"
"1900","R Theodore","R Steiner"
"1901","R Theodore","H Nam"
"1902","R Theodore","M Escabi"
"1903","R Theodore","K Brown"
"1904","N Monto","J Magnuson"
"1905","N Monto","H You"
"1906","N Monto","J Rueckl"
"1907","N Monto","P Allopenna"
"1908","N Monto","M Li"
"1909","N Monto","S Luthra"
"1910","N Monto","R Steiner"
"1911","N Monto","H Nam"
"1912","N Monto","M Escabi"
"1913","N Monto","K Brown"
"1914","N Monto","R Theodore"
"1915","C Gonzalez","K Mahmoodi"
"1916","J Bowers","G Malhotra"
"1917","B Malle","B Malle"
"1918","L Rissman","E Mamus"
"1919","A Majid","E Mamus"
"1920","A Majid","L Rissman"
"1921","A Ozyurek","E Mamus"
"1922","A Ozyurek","L Rissman"
"1923","A Ozyurek","A Majid"
"1924","W Mannering","W Mannering"
"1925","J Corter","Y Mao"
"1926","S Piantadosi","L Marti"
"1927","C Kidd","L Marti"
"1928","C Kidd","S Piantadosi"
"1929","K Abels","A Martin"
"1930","D Adger","A Martin"
"1931","D Adger","K Abels"
"1932","J Culbertson","A Martin"
"1933","J Culbertson","K Abels"
"1934","J Culbertson","D Adger"
"1935","A Tseng","D Martinez"
"1936","V Karuzis","D Martinez"
"1937","V Karuzis","A Tseng"
"1938","M Mislevy-Hughes","D Martinez"
"1939","M Mislevy-Hughes","A Tseng"
"1940","M Mislevy-Hughes","V Karuzis"
"1941","N Pandza","D Martinez"
"1942","N Pandza","A Tseng"
"1943","N Pandza","V Karuzis"
"1944","N Pandza","M Mislevy-Hughes"
"1945","G Colflesh","D Martinez"
"1946","G Colflesh","A Tseng"
"1947","G Colflesh","V Karuzis"
"1948","G Colflesh","M Mislevy-Hughes"
"1949","G Colflesh","N Pandza"
"1950","P O'Rourke","D Martinez"
"1951","P O'Rourke","A Tseng"
"1952","P O'Rourke","V Karuzis"
"1953","P O'Rourke","M Mislevy-Hughes"
"1954","P O'Rourke","N Pandza"
"1955","P O'Rourke","G Colflesh"
"1956","T Okada","K Matsumoto"
"1957","Y Miura","M Matsumuro"
"1958","F Shibata","M Matsumuro"
"1959","F Shibata","Y Miura"
"1960","A Kimura","M Matsumuro"
"1961","A Kimura","Y Miura"
"1962","A Kimura","F Shibata"
"1963","U Johnson","K May"
"1964","J Montroy","K May"
"1965","J Montroy","U Johnson"
"1966","S Stoll","J Mazara"
"1970","F Xu","Y Meng"
"1971","K Reuter","M Messerli"
"1972","P Kellman","E Mettler"
"1973","A Phillips","E Mettler"
"1974","A Phillips","P Kellman"
"1975","T Burke","E Mettler"
"1976","T Burke","P Kellman"
"1977","T Burke","A Phillips"
"1978","C Massey","E Mettler"
"1979","C Massey","P Kellman"
"1980","C Massey","A Phillips"
"1981","C Massey","T Burke"
"1982","P Garrigan","E Mettler"
"1983","P Garrigan","P Kellman"
"1984","P Garrigan","A Phillips"
"1985","P Garrigan","T Burke"
"1986","P Garrigan","C Massey"
"1987","N Jurov","J Millet"
"1988","E Dunbar","J Millet"
"1989","E Dunbar","N Jurov"
"1990","Z Horne","P Mirabile"
"1991","B Armstrong","D Mo"
"1992","T Pachur","F Mohnert"
"1993","F Lieder","F Mohnert"
"1995","C Lucas","B Montambault"
"1996","T Shultz","M Montrey"
"1997","D Yurovsky","B Morris"
"1998","R Tikhonov","A Moskvichev"
"1999","M Steyvers","A Moskvichev"
"2000","M Steyvers","R Tikhonov"
"2001","R Hawkins","K Mukherjee"
"2002","J Fan","K Mukherjee"
"2004","A Bizyaeva","S Musslick"
"2005","S Agaron","S Musslick"
"2006","S Agaron","A Bizyaeva"
"2007","N Leonard","S Musslick"
"2008","N Leonard","A Bizyaeva"
"2009","N Leonard","S Agaron"
"2011","J Cohen","A Bizyaeva"
"2012","J Cohen","S Agaron"
"2013","J Cohen","N Leonard"
"2017","M Mylopoulos","M Mylopoulos"
"2018","K Nakamura","K Nakamura"
"2019","Z Neemeh","Z Neemeh"
"2020","J Britton","K Neergaard"
"2021","C Huang","K Neergaard"
"2022","C Huang","J Britton"
"2023","S Mukhopadhyay","A Nibijiang"
"2024","S Saeidi","A Nibijiang"
"2025","S Saeidi","S Mukhopadhyay"
"2026","Y Zhu","A Nibijiang"
"2027","Y Zhu","S Mukhopadhyay"
"2028","Y Zhu","S Saeidi"
"2029","R Gudishala","A Nibijiang"
"2030","R Gudishala","S Mukhopadhyay"
"2031","R Gudishala","S Saeidi"
"2032","R Gudishala","Y Zhu"
"2033","Q Liu","A Nibijiang"
"2034","Q Liu","S Mukhopadhyay"
"2035","Q Liu","S Saeidi"
"2036","Q Liu","Y Zhu"
"2037","Q Liu","R Gudishala"
"2038","K Muldner","G Nidd"
"2039","J Villiers","A Nordmeyer"
"2040","M Liljeholm","K Norton"
"2041","A Cohen","K Nussenbaum"
"2042","Z Davis","K Nussenbaum"
"2043","Z Davis","A Cohen"
"2044","D Halpern","K Nussenbaum"
"2045","D Halpern","A Cohen"
"2046","D Halpern","Z Davis"
"2047","T Gureckis","K Nussenbaum"
"2048","T Gureckis","A Cohen"
"2049","T Gureckis","Z Davis"
"2050","T Gureckis","D Halpern"
"2051","C Hartley","K Nussenbaum"
"2052","C Hartley","A Cohen"
"2053","C Hartley","Z Davis"
"2054","C Hartley","D Halpern"
"2055","C Hartley","T Gureckis"
"2056","A Iannuzziello","A Nyhout"
"2057","C Walker","A Nyhout"
"2058","C Walker","A Iannuzziello"
"2059","P Ganea","A Nyhout"
"2060","P Ganea","A Iannuzziello"
"2061","P Ganea","C Walker"
"2062","G Saxe","S O'Grady"
"2063","F Xu","S O'Grady"
"2064","F Xu","G Saxe"
"2065","P Brooks","T Ober"
"2066","B Homer","T Ober"
"2067","B Homer","P Brooks"
"2068","J Plass","T Ober"
"2069","J Plass","P Brooks"
"2070","J Plass","B Homer"
"2071","H Honda","Y Onuki"
"2072","T Matsuka","Y Onuki"
"2074","K Ueda","Y Onuki"
"2077","d pighin","G Ozbal"
"2078","C Strapparava","G Ozbal"
"2079","C Strapparava","d pighin"
"2080","M Osman","D Palencia"
"2081","A An","D Parker"
"2082","R Almeida","I Patalas"
"2083","S Snoddy","J Patterson"
"2084","K Kurtz","J Patterson"
"2085","K Kurtz","S Snoddy"
"2086","J Zemla","M Payton"
"2087","J Austerweil","M Payton"
"2088","J Austerweil","J Zemla"
"2089","D Peebles","D Peebles"
"2090","N Ichien","Y Peng"
"2093","C Macias","K Persaud"
"2094","P Hemmer","K Persaud"
"2095","P Hemmer","C Macias"
"2096","E Bonawitz","K Persaud"
"2097","E Bonawitz","C Macias"
"2098","E Bonawitz","P Hemmer"
"2101","D Lagnado","U Hahn"
"2102","S Jaramillo","A Pinillos"
"2103","Z Horne","A Pinillos"
"2105","S Kopp","J Poeppel"
"2106","M Postma","M Postma"
"2107","Z Horne","J Priniski"
"2108","F Cushman","K Prochownik"
"2109","S Chaigneau","G Puebla"
"2110","L Hewitt","P Qian"
"2111","J Tenenbaum","P Qian"
"2112","J Tenenbaum","L Hewitt"
"2113","R Levy","P Qian"
"2114","R Levy","L Hewitt"
"2116","K Campbell","M Quinn"
"2117","M Keane","M Quinn"
"2118","M Keane","K Campbell"
"2119","C Nakos","I Rabkina"
"2120","K Forbus","I Rabkina"
"2121","K Forbus","C Nakos"
"2128","E Bonawitz","A Rett"
"2129","C Walker","A Rett"
"2130","C Walker","E Bonawitz"
"2131","W Zou","R Richie"
"2132","S Bhatia","R Richie"
"2133","S Bhatia","W Zou"
"2135","D Laughery","C Robinson"
"2136","F Vallee-Tourangeau","W Ross"
"2137","G Vigliocco","A Rotaru"
"2138","C Lucas","M Rounds"
"2139","F Keller","M Rounds"
"2140","F Keller","C Lucas"
"2141","S Hidaka","K Saito"
"2142","Z Pizlo","Z Sajedinia"
"2143","S Helie","Z Sajedinia"
"2144","S Helie","Z Pizlo"
"2145","K Muldner","K Sale"
"2146","S Bartell","D Saratsli"
"2147","A Papafragou","D Saratsli"
"2148","A Papafragou","S Bartell"
"2149","N Blanco","O Savic"
"2150","V Sloutsky","O Savic"
"2152","L Unger","O Savic"
"2155","N Russwinkel","M Scharfe"
"2156","F Renteria","B Scheer"
"2157","M Kunda","B Scheer"
"2158","M Kunda","F Renteria"
"2159","A Demos","R Scheurich"
"2160","A Zamm","R Scheurich"
"2161","A Zamm","A Demos"
"2162","B Mathias","R Scheurich"
"2163","B Mathias","A Demos"
"2164","B Mathias","A Zamm"
"2165","C Palmer","R Scheurich"
"2166","C Palmer","A Demos"
"2167","C Palmer","A Zamm"
"2168","C Palmer","B Mathias"
"2169","T Marghetis","E Schille-Hudson"
"2170","D Miniard","E Schille-Hudson"
"2171","D Miniard","T Marghetis"
"2172","D Landy","E Schille-Hudson"
"2174","D Landy","D Miniard"
"2175","S Attari","E Schille-Hudson"
"2176","S Attari","T Marghetis"
"2177","S Attari","D Miniard"
"2178","S Attari","D Landy"
"2179","L Bertram","E Schulz"
"2180","M Hofer","E Schulz"
"2181","M Hofer","L Bertram"
"2182","J Nelson","E Schulz"
"2183","J Nelson","L Bertram"
"2184","J Nelson","M Hofer"
"2185","J Degen","S Schuster"
"2186","E Yamamoto","K Sekine"
"2187","S Miyahara","K Sekine"
"2188","S Miyahara","E Yamamoto"
"2189","Y Minagawa","K Sekine"
"2190","Y Minagawa","E Yamamoto"
"2191","Y Minagawa","S Miyahara"
"2192","P Bruza","C Shackell"
"2193","D Gentner","R Shao"
"2194","G Doyle","H Shin"
"2196","R West","T Sinha"
"2197","R West","M Kapur"
"2198","M Catasta","T Sinha"
"2199","M Catasta","M Kapur"
"2200","M Catasta","R West"
"2201","M Hauswirth","T Sinha"
"2202","M Hauswirth","M Kapur"
"2203","M Hauswirth","R West"
"2204","M Hauswirth","M Catasta"
"2207","D Trninic","R West"
"2208","D Trninic","M Catasta"
"2209","D Trninic","M Hauswirth"
"2211","R Goldstone","S Sloman"
"2212","C Gonzalez","S Sloman"
"2213","C Gonzalez","R Goldstone"
"2214","A Lenarsky","A Smirnova"
"2215","R Sanchez","A Smirnova"
"2216","R Sanchez","A Lenarsky"
"2217","J Wilson","S Snoddy"
"2218","D Silliman","S Snoddy"
"2219","D Silliman","J Wilson"
"2220","K Houghton","S Snoddy"
"2221","K Houghton","J Wilson"
"2222","K Houghton","D Silliman"
"2223","D Westerman","S Snoddy"
"2224","D Westerman","J Wilson"
"2225","D Westerman","D Silliman"
"2226","D Westerman","K Houghton"
"2227","J Logan","M Sokolov"
"2228","V Haase","M Spychalska"
"2229","J Kontinen","M Spychalska"
"2230","J Kontinen","V Haase"
"2231","M Werning","M Spychalska"
"2232","M Werning","V Haase"
"2233","M Werning","J Kontinen"
"2234","N Srivastava","N Srivastava"
"2236","M Lengyel","O Stanciu"
"2237","J Fiser","O Stanciu"
"2238","J Fiser","M Lengyel"
"2239","A Witt","E Stansbury"
"2240","J Thibaut","E Stansbury"
"2241","J Thibaut","A Witt"
"2242","C Donkin","E Stewart"
"2243","M Pelley","E Stewart"
"2244","M Pelley","C Donkin"
"2245","F Bjorklund","T Strandberg"
"2246","L Hall","T Strandberg"
"2247","L Hall","F Bjorklund"
"2248","P Johansson","T Strandberg"
"2249","P Johansson","F Bjorklund"
"2250","P Johansson","L Hall"
"2251","P Parnamets","T Strandberg"
"2252","P Parnamets","F Bjorklund"
"2253","P Parnamets","L Hall"
"2254","P Parnamets","P Johansson"
"2255","M Steyvers","E Sumner"
"2256","B Sarnecka","E Sumner"
"2257","B Sarnecka","M Steyvers"
"2258","R Zemel","Z Sun"
"2259","Y Xu","Z Sun"
"2260","Y Xu","R Zemel"
"2261","K Norman","K Tachihara"
"2262","N Turk-Browne","K Tachihara"
"2263","N Turk-Browne","K Norman"
"2265","A Goldberg","K Norman"
"2266","A Goldberg","N Turk-Browne"
"2267","I Arnon","S Tal"
"2268","D Ong","Z Tan"
"2270","R Hirayama","Y Tanaka"
"2271","R Hirayama","M Inuzuka"
"2272","C Strapparava","S Tekiroglu"
"2273","G Ozbal","S Tekiroglu"
"2275","A Ozyurek","M Bekke"
"2276","E Unal","M Bekke"
"2277","E Unal","A Ozyurek"
"2278","U Hahn","M Tesic"
"2279","K Gu","M Tessler"
"2280","R Levy","M Tessler"
"2281","R Levy","K Gu"
"2282","P Wolff","R Thorstad"
"2283","C Walker","K Tillman"
"2284","W Kuperus","A Tinga"
"2285","M Carvalho","A Tinga"
"2286","M Carvalho","W Kuperus"
"2287","M Louwerse","A Tinga"
"2288","M Louwerse","W Kuperus"
"2289","M Louwerse","M Carvalho"
"2290","M Charest","A Toth"
"2291","J Rij","A Toth"
"2292","J Rij","M Charest"
"2294","J Jarvikivi","M Charest"
"2295","J Jarvikivi","J Rij"
"2296","K Tylen","F Trecca"
"2297","R Fusaroli","F Trecca"
"2299","C Johansson","F Trecca"
"2302","M Christiansen","F Trecca"
"2306","R Chan","R Tso"
"2307","J Hsiao","R Tso"
"2308","J Hsiao","R Chan"
"2309","C Fennell","A Tsui"
"2310","E Kosoy","T Ullman"
"2311","I Yildirim","T Ullman"
"2312","I Yildirim","E Kosoy"
"2313","A Soltani","T Ullman"
"2314","A Soltani","E Kosoy"
"2315","A Soltani","I Yildirim"
"2316","M Siegel","T Ullman"
"2317","M Siegel","E Kosoy"
"2318","M Siegel","I Yildirim"
"2319","M Siegel","A Soltani"
"2320","J Tenenbaum","T Ullman"
"2321","J Tenenbaum","E Kosoy"
"2323","J Tenenbaum","A Soltani"
"2324","J Tenenbaum","M Siegel"
"2325","E Spelke","T Ullman"
"2326","E Spelke","E Kosoy"
"2327","E Spelke","I Yildirim"
"2328","E Spelke","A Soltani"
"2329","E Spelke","M Siegel"
"2330","E Spelke","J Tenenbaum"
"2331","S Steinert-Threlkeld","I Pol"
"2332","J Szymanik","I Pol"
"2334","T Kushnir","A Varhol"
"2335","M Koenig","A Varhol"
"2336","M Koenig","T Kushnir"
"2337","J Vogels","J Vogels"
"2338","C Thiel","M Vogelzang"
"2339","S Rosemann","M Vogelzang"
"2340","S Rosemann","C Thiel"
"2341","J Rieger","M Vogelzang"
"2342","J Rieger","C Thiel"
"2343","J Rieger","S Rosemann"
"2344","E Ruigendijk","M Vogelzang"
"2345","E Ruigendijk","C Thiel"
"2346","E Ruigendijk","S Rosemann"
"2347","E Ruigendijk","J Rieger"
"2348","N Braus","M Sydow"
"2349","U Hahn","M Sydow"
"2350","U Hahn","N Braus"
"2351","K Smith","S Wagner"
"2352","J Culbertson","S Wagner"
"2353","J Culbertson","K Smith"
"2354","A Banks","A Wallinheimo"
"2355","H Tenenbaum","A Wallinheimo"
"2356","H Tenenbaum","A Banks"
"2357","E Bonawitz","J Wang"
"2358","B Beekhuizen","J Watson"
"2359","S Stevenson","J Watson"
"2361","E Colunga","J Weber"
"2362","M Unterhuber","M Werning"
"2363","G Wiedemann","M Werning"
"2364","G Wiedemann","M Unterhuber"
"2365","A Finn","E Wharton-Shukster"
"2366","B Spector","E Wilcox"
"2367","E Wilcox","E Wilcox"
"2368","B Rottman","C Willett"
"2369","K Elllis","C Wong"
"2370","M Sable-Meyer","C Wong"
"2371","M Sable-Meyer","K Elllis"
"2372","J Tenenbaum","C Wong"
"2373","J Tenenbaum","K Elllis"
"2374","J Tenenbaum","M Sable-Meyer"
"2375","G Schauer","E Wong"
"2376","P Gordon","E Wong"
"2377","P Gordon","G Schauer"
"2378","K Holyoak","E Wong"
"2379","K Holyoak","G Schauer"
"2380","K Holyoak","P Gordon"
"2385","S Gershman","C Wu"
"2386","S Gershman","E Schulz"
"2387","R Barbu","A Xia"
"2388","K Benthem","A Xia"
"2389","K Benthem","R Barbu"
"2390","D Giovanni","A Xia"
"2391","D Giovanni","R Barbu"
"2392","D Giovanni","K Benthem"
"2393","I Toivonen","A Xia"
"2394","I Toivonen","R Barbu"
"2395","I Toivonen","K Benthem"
"2396","I Toivonen","D Giovanni"
"2397","R Singh","A Xia"
"2398","R Singh","R Barbu"
"2399","R Singh","K Benthem"
"2400","R Singh","D Giovanni"
"2401","R Singh","I Toivonen"
"2402","M Wirzberger","L Xu"
"2403","F Lieder","L Xu"
"2404","F Lieder","M Wirzberger"
"2405","S DiPaola","O Yalcin"
"2406","A Leontyev","T Yamauchi"
"2407","M Razavi","T Yamauchi"
"2408","M Razavi","A Leontyev"
"2409","J Loewenstein","S Yang"
"2410","J Langfus","X Yang"
"2411","J Halberda","X Yang"
"2412","J Halberda","J Langfus"
"2413","Y Dunham","X Yang"
"2414","Y Dunham","J Langfus"
"2415","Y Dunham","J Halberda"
"2416","K O'Neill","S Yin"
"2417","T Brady","S Yin"
"2418","T Brady","K O'Neill"
"2419","F DeBrigard","S Yin"
"2420","F DeBrigard","K O'Neill"
"2421","F DeBrigard","T Brady"
"2422","T Okada","S Yokochi"
"2423","M Frank","E Yoon"
"2424","J McClelland","A Yuan"
"2425","Y Petrova","Y Zafirova"
"2426","G Petkov","Y Zafirova"
"2427","G Petkov","Y Petrova"
"2428","T Kushnir","X Zhao"
"2429","X Yang","G Zhou"
"2430","M Chi","G Zhou"
"2431","M Chi","X Yang"
"2432","P Tang","H Zhu"
"2433","A Yuille","H Zhu"
"2434","A Yuille","P Tang"
"2435","S Park","H Zhu"
"2436","S Park","P Tang"
"2437","S Park","A Yuille"
"2438","J Park","H Zhu"
"2439","J Park","P Tang"
"2440","J Park","A Yuille"
"2441","J Park","S Park"
"2442","A Sanborn","J Zhu"
"2443","N Chater","J Zhu"
"2444","N Chater","A Sanborn"
"2446","S Kopp","O Abramov"
"2447","K Rohlfing","O Abramov"
"2448","K Rohlfing","S Kopp"
"2449","F Kern","O Abramov"
"2450","F Kern","S Kopp"
"2451","F Kern","K Rohlfing"
"2452","U Mertens","O Abramov"
"2453","U Mertens","S Kopp"
"2454","U Mertens","K Rohlfing"
"2455","U Mertens","F Kern"
"2456","A Nemeth","O Abramov"
"2457","A Nemeth","S Kopp"
"2458","A Nemeth","K Rohlfing"
"2459","A Nemeth","F Kern"
"2460","A Nemeth","U Mertens"
"2461","A Pitti","J Abrossimoff"
"2462","P Gaussier","J Abrossimoff"
"2463","P Gaussier","A Pitti"
"2464","A Fojo","R Aguirre"
"2465","M Castillo","R Aguirre"
"2466","M Castillo","A Fojo"
"2467","M Macedo","R Aguirre"
"2468","M Macedo","A Fojo"
"2469","M Macedo","M Castillo"
"2470","A Leon","R Aguirre"
"2471","A Leon","A Fojo"
"2472","A Leon","M Castillo"
"2473","A Leon","M Macedo"
"2474","M Meliande","R Aguirre"
"2475","M Meliande","A Fojo"
"2476","M Meliande","M Castillo"
"2477","M Meliande","M Macedo"
"2478","M Meliande","A Leon"
"2479","G Touron","R Aguirre"
"2480","G Touron","A Fojo"
"2481","G Touron","M Castillo"
"2482","G Touron","M Macedo"
"2483","G Touron","A Leon"
"2484","G Touron","M Meliande"
"2485","Y Rodriguez","R Aguirre"
"2486","Y Rodriguez","A Fojo"
"2487","Y Rodriguez","M Castillo"
"2488","Y Rodriguez","M Macedo"
"2489","Y Rodriguez","A Leon"
"2490","Y Rodriguez","M Meliande"
"2491","Y Rodriguez","G Touron"
"2492","M Akrenius","M Akrenius"
"2493","J Corter","L Alamy"
"2494","A Davis","K Allen"
"2495","T Krishnamurti","K Allen"
"2496","T Krishnamurti","A Davis"
"2497","C Yu","A Amatuni"
"2498","R Bates","S An"
"2499","J Hammock","S An"
"2500","J Hammock","R Bates"
"2501","S Rugaber","S An"
"2502","S Rugaber","R Bates"
"2503","S Rugaber","J Hammock"
"2504","E Weigel","S An"
"2505","E Weigel","R Bates"
"2506","E Weigel","J Hammock"
"2507","E Weigel","S Rugaber"
"2508","A Goel","S An"
"2509","A Goel","R Bates"
"2510","A Goel","J Hammock"
"2511","A Goel","S Rugaber"
"2512","A Goel","E Weigel"
"2513","R Almeida","C Antal"
"2514","C Wingfield","B Banks"
"2516","L Connell","C Wingfield"
"2517","D Yurovsky","C Bergey"
"2519","Y Trope","D Bosch"
"2520","H Harner","G Briggs"
"2522","C Wasylyshyn","H Harner"
"2524","P Bello","H Harner"
"2526","S Khemlani","G Briggs"
"2527","S Khemlani","H Harner"
"2528","S Khemlani","C Wasylyshyn"
"2531","G Loewenstein","R Canale"
"2532","C Kidd","R Canale"
"2533","C Kidd","G Loewenstein"
"2534","E Pothos","S Cantarutti"
"2535","C Kwok","R Chan"
"2536","D Liu","R Chan"
"2537","D Liu","C Kwok"
"2539","R Tso","C Kwok"
"2540","R Tso","D Liu"
"2541","G Garcia","P Cheng"
"2542","H Sutherland","P Cheng"
"2543","H Sutherland","G Garcia"
"2544","D Raggi","P Cheng"
"2545","D Raggi","G Garcia"
"2546","D Raggi","H Sutherland"
"2547","A Stockdill","P Cheng"
"2548","A Stockdill","G Garcia"
"2549","A Stockdill","H Sutherland"
"2550","A Stockdill","D Raggi"
"2551","M Jamnik","P Cheng"
"2552","M Jamnik","G Garcia"
"2553","M Jamnik","H Sutherland"
"2554","M Jamnik","D Raggi"
"2555","M Jamnik","A Stockdill"
"2556","S Deng","K Chu"
"2557","K Gluck","M Collins"
"2558","F Callaway","C Correa"
"2559","M Ho","C Correa"
"2560","M Ho","F Callaway"
"2561","T Griffiths","C Correa"
"2562","T Griffiths","F Callaway"
"2564","F Gagliardi","M Cruciani"
"2565","Z Liu","L Cui"
"2568","F Mobayyen","R Almeida"
"2569","E Kehayia","R Almeida"
"2570","E Kehayia","F Mobayyen"
"2572","C Antal","F Mobayyen"
"2573","C Antal","E Kehayia"
"2574","V Nair","R Almeida"
"2575","V Nair","F Mobayyen"
"2576","V Nair","E Kehayia"
"2577","V Nair","C Antal"
"2578","G Schwartz","R Almeida"
"2579","G Schwartz","F Mobayyen"
"2580","G Schwartz","E Kehayia"
"2581","G Schwartz","C Antal"
"2582","G Schwartz","V Nair"
"2583","X Hinaut","P Detraz"
"2584","S Drouin","D Giovanni"
"2585","M Kersten-Oertel","D Giovanni"
"2586","M Kersten-Oertel","S Drouin"
"2587","L Collins","D Giovanni"
"2588","L Collins","S Drouin"
"2589","L Collins","M Kersten-Oertel"
"2590","J Anderson","C Dimov"
"2591","S Betts","C Dimov"
"2592","S Betts","J Anderson"
